Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1712,33,12,1149,Adygea
522,39,0,230,Altay
3676,77,30,2677,Altay Territory
1572,82,9,667,Amur
5107,116,39,2383,Arkhangel’sk
3347,36,29,2272,Astrakhan’
5171,52,18,2783,Bashkortostan
4261,71,42,3211,Belgorod
421,0,5,338,Birobijan
5941,140,34,4292,Bryansk
2775,47,17,1864,Buryatia
1664,10,21,1177,Chechnya
6602,167,88,3500,Chelyabinsk
136,1,1,123,Chukot
4860,60,28,2807,Chuvashia
7561,73,367,5491,Dagestan
2946,29,67,2409,Ingushetia
6338,210,50,2254,Irkutsk
4405,76,40,2763,Ivanovo
4791,68,49,3037,Kabardino-Balkaria
2392,18,37,1370,Kaliningrad
1410,24,21,1031,Kalmykia
5907,9,44,3450,Kaluga
2008,41,28,735,Kamchatka
3221,154,12,1172,Karachay-Cherkessia
1133,30,2,449,Karelia
1488,64,9,683,Kemerovo
3899,74,28,2048,Khabarovsk
1735,37,15,1286,Khakassia
7837,614,41,3862,Khanty-Mansi
3076,45,34,2363,Kirov
3108,122,29,1359,Komi-Permyak
1470,30,15,822,Kostroma
5743,60,71,4511,Krasnodar
8331,151,107,3401,Krasnoyarsk
679,27,1,357,Kurgan
4817,72,31,2778,Kursk
3623,44,14,2217,Lipetsk
654,17,4,335,Magadan
2849,33,22,2811,Mari El
3240,49,25,2083,Mordovia
218604,849,3694,144191,Moscow City
4811,76,12,3439,Murmansk
96,1,0,38,Nenets
16624,214,215,9944,Nizhniy Novgorod
3910,28,67,3455,North Ossetia-Alania
3698,554,20,710,Novgorod
5566,105,83,3216,Novosibirsk
3297,57,27,1910,Omsk
4358,39,54,2620,Orel
3499,61,17,2622,Orenburg
4664,71,38,4239,Penza
3474,60,78,2594,Perm
3980,85,41,2474,Primorye
2564,53,19,838,Pskov
9195,123,105,5082,Rostov
5027,84,18,3350,Ryazan’
4013,61,27,2802,Sakha
702,37,0,120,Sakhalin
4617,58,53,2478,Samara
6003,221,42,3034,Saratov
4423,43,62,2122,Smolensk
23294,222,1008,15495,St Petersburg City
4771,78,90,2718,Stavropol
11877,193,85,6786,Sverdlovsk
4548,91,17,2558,Tambov
4390,80,11,3684,Tatarstan
2031,61,14,885,Tomsk
6382,20,93,5259,Tula
3983,270,3,899,Tuva
3419,54,66,2179,Tver’
2827,55,16,1684,Tyumen’
1334,20,15,969,Udmurtia
5352,110,35,2710,Ul’yanovsk
4160,52,59,2473,Vladimir
5935,106,35,2766,Volgograd
1526,20,17,1110,Vologda
6846,389,34,4174,Voronezh
4858,153,34,2058,Yamalo-Nenets
4614,88,18,2950,Yaroslavl’
2854,58,41,1723,Zabaykalsky Krai
