Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
249,7,11,0.0,Amazonas
1553,32,106,0.0,Ancash
111,0,0,0.0,Apurimac
1208,147,20,0.0,Arequipa
270,12,0,0.0,Ayacucho
375,8,3,0.0,Cajamarca
5584,184,119,0.0,Callao
442,32,3,0.0,Cuzco
212,2,1,0.0,Huancavelica
341,6,7,0.0,Huanuco
1132,113,82,0.0,Ica
855,16,14,0.0,Junín
1566,96,72,0.0,La Libertad
3856,108,400,0.0,Lambayeque
46507,2174,725,0.0,Lima
1933,99,82,0.0,Loreto
163,1,1,0.0,Madre de Dios
167,0,0,0.0,Moquegua
171,3,1,0.0,Pasco
2598,115,294,0.0,Piura
180,7,1,0.0,Puno
489,16,6,0.0,San Martin
179,1,2,0.0,Tacna
507,11,47,0.0,Tumbes
1437,45,66,0.0,Ucayali
