Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
114,1,3,32,Adygea
9,1,0,0,Altay
144,8,0,13,Altay Territory
25,2,0,5,Amur
123,3,1,18,Arkhangel’sk
165,17,3,25,Astrakhan’
422,26,14,38,Bashkortostan
176,32,2,13,Belgorod
66,14,0,6,Birobijan
459,60,2,68,Bryansk
163,10,2,55,Buryatia
347,24,6,19,Chechnya
111,9,0,38,Chelyabinsk
305,43,5,14,Chuvashia
454,37,11,43,Dagestan
436,39,13,50,Ingushetia
77,2,3,21,Irkutsk
239,14,2,12,Ivanovo
218,25,1,15,Kabardino-Balkaria
171,8,1,45,Kaliningrad
94,6,3,14,Kalmykia
383,53,8,14,Kaluga
78,15,0,5,Kamchatka
169,24,0,1,Karachay-Cherkessia
35,5,0,1,Karelia
67,11,1,11,Kemerovo
310,38,5,19,Khabarovsk
99,12,0,8,Khakassia
215,12,1,36,Khanty-Mansi
240,24,3,20,Kirov
542,15,4,23,Komi-Permyak
104,16,2,11,Kostroma
539,58,14,88,Krasnodar
427,35,5,48,Krasnoyarsk
20,5,0,3,Kurgan
308,32,3,27,Kursk
238,25,2,62,Lipetsk
76,9,0,2,Magadan
348,15,1,46,Mari El
385,28,1,13,Mordovia
33940,1959,288,2448,Moscow City
603,97,3,61,Murmansk
1002,73,7,60,Nizhniy Novgorod
242,31,3,18,North Ossetia-Alania
157,17,1,6,Novgorod
168,17,4,23,Novosibirsk
53,8,0,19,Omsk
249,11,2,10,Orel
277,23,2,32,Orenburg
211,15,5,6,Penza
287,21,4,43,Perm
185,19,2,13,Primorye
66,4,6,9,Pskov
469,71,0,18,Rostov
429,37,0,32,Ryazan’
128,12,0,17,Sakha
19,0,0,8,Sakhalin
141,26,0,15,Samara
229,39,0,19,Saratov
251,7,2,4,Smolensk
2458,191,17,368,St Petersburg City
332,55,5,38,Stavropol
271,28,1,65,Sverdlovsk
263,23,0,25,Tambov
412,57,0,33,Tatarstan
52,9,0,4,Tomsk
461,25,3,53,Tula
14,1,0,0,Tuva
383,27,0,15,Tver’
341,22,2,34,Tyumen’
161,9,3,18,Udmurtia
228,32,2,5,Ul’yanovsk
339,46,5,11,Vladimir
165,20,2,31,Volgograd
120,6,0,23,Vologda
261,25,7,30,Voronezh
243,94,1,22,Yamalo-Nenets
263,65,1,18,Yaroslavl’
64,3,0,5,Zabaykalsky Krai
