Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
429,23,63,0.0,Dalarna County
357,22,36,0.0,Gavleborg County
19,2,1,0.0,Gotland County
217,17,23,0.0,Halland County
181,12,1,0.0,Jamtland County
417,22,38,0.0,Jonkoping County
89,6,6,0.0,Kalmar County
140,18,7,0.0,Kronoberg County
174,12,14,0.0,Norrbotten
537,116,8,0.0,Orebro County
1098,30,58,0.0,Ostergotland County
514,16,38,0.0,Skane County
831,54,118,0.0,Sodermanland County
5387,181,816,0.0,Stockholm County
579,30,41,0.0,Uppsala County
94,4,3,0.0,Varmland County
220,14,10,0.0,Västerbotten
124,3,15,0.0,Västernorrland
450,20,27,0.0,Vastmanland County
1316,74,75,0.0,Vastra Gotaland County
