Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
8676,531,193,930,Afghanistan
964,15,31,758,Albania
7542,165,568,3968,Algeria
0,0,0,3968,American Samoa
762,1,51,639,Andorra
55,3,3,17,Angola
3,0,0,3,Anguilla
24,0,3,11,Antigua and Barbuda
9270,474,403,2920,Argentina
5606,335,70,2419,Armenia
101,0,3,95,Aruba
7079,11,100,6446,Australia
16295,34,633,14882,Austria
3631,113,41,2198,Azerbaijan
97,1,11,44,Bahamas
7888,356,12,3568,Bahrain
26738,1617,386,5207,Bangladesh
90,0,7,68,Barbados
32426,918,179,11415,Belarus
55983,192,9150,14847,Belgium
18,0,2,16,Belize
345,1,2,57,Benin
126,1,9,78,Bermuda
21,0,0,5,Bhutan
4919,438,199,533,Bolivia
2,0,0,2,Bonaire
2338,17,134,1557,Bosnia and Herz.
25,0,1,17,Botswana
291579,19951,18859,116683,Brazil
8,0,1,6,British Virgin Islands
141,0,1,136,Brunei
2292,33,116,684,Bulgaria
809,5,52,661,Burkina Faso
42,0,1,20,Burundi
349,6,3,85,Cape Verde
122,0,0,122,Cambodia
3733,102,146,1595,Cameroon
80142,1030,6031,40776,Canada
116,5,1,55,Cayman Islands
401,35,0,18,Central African Rep.
565,20,57,177,Chad
53617,4038,544,22504,Chile
82965,5,4634,78244,China
17687,752,630,4256,Colombia
34,0,1,8,Comoros
1730,102,61,302,Dem. Rep. Congo
897,15,10,582,Costa Rica
2231,78,29,1083,Côte d'Ivoire
2234,2,96,1978,Croatia
1900,13,79,1573,Cuba
16,0,1,14,Curaçao
922,4,24,104,Cyprus
8721,74,308,5830,Czech Rep.
11315,73,554,9536,Denmark
1828,155,9,1052,Djibouti
16,0,0,16,Dominica
13657,180,448,7142,Dominican Rep.
34854,703,2888,3536,Ecuador
14229,745,680,3994,Egypt
1640,69,32,537,El Salvador
890,65,7,22,Eq. Guinea
39,0,0,38,Eritrea
1794,3,64,956,Estonia
217,9,2,97,Swaziland
389,24,5,122,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,15,Fiji
6555,43,304,4800,Finland
143845,418,28263,63354,France
60,0,0,59,French Polynesia
1567,65,12,365,Gabon
30,7,12,365,Gaza Strip
713,6,12,475,Georgia
176007,797,8090,156802,Germany
6269,173,31,1773,Ghana
149,1,0,145,Gibraltar
2850,10,166,1374,Greece
11,0,0,11,Greenland
22,0,0,14,Grenada
145,0,10,68,Guadeloupe
163,2,5,128,Guam
2133,132,43,155,Guatemala
252,0,13,235,Guernsey
2965,102,18,1525,Guinea
1089,51,6,42,Guinea-Bissau
126,1,10,46,Guyana
596,32,22,21,Haiti
2955,157,147,349,Honduras
1062,2,4,1026,香港
3598,42,470,1454,Hungary
1803,0,10,1789,Iceland
106750,5611,3303,42298,India
19189,693,1242,4575,Indonesia
126949,2346,7183,98808,Iran
3724,113,134,2438,Iraq
24315,64,1571,19470,Ireland
336,1,24,302,Isle of Man
16665,6,279,13504,Israel
227364,665,32330,132282,Italy
526,3,9,127,Jamaica
16424,39,777,12286,Japan
306,2,29,12286,Jersey
672,23,9,446,Jordan
6969,218,35,3734,Kazakhstan
1029,66,50,366,Kenya
1003,14,29,769,Kosovo
17568,804,124,4885,Kuwait
1270,27,14,910,Kyrgyzstan
19,0,0,14,Lao PDR
1025,9,22,694,Latvia
1024,70,26,251,Lebanon
1,0,0,0,Lesotho
238,5,23,128,Liberia
69,1,3,35,Libya
82,0,1,55,Liechtenstein
1577,15,60,1025,Lithuania
