Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
12531,3,1294,8076,Andalusia
5324,3,800,2880,Aragon
2326,16,292,971,Asturias
1929,8,201,1345,Balearic Islands
13041,33,1383,1345,Basque Country
2235,4,144,1258,Canary Islands
2273,0,200,1758,Cantabria
16184,40,2677,5895,Castile La Mancha
17939,14,1864,7149,Castilla Leon
51190,266,5394,23231,Catalonia
109,0,4,23231,Ceuta
2877,12,467,2265,Extremadura
9134,37,586,6959,Galicia
3986,6,338,2457,La Rioja
63870,454,8504,38670,Madrid
119,0,2,108,Melilla
1501,3,137,108,Murcia
5190,1,480,2732,Navarre
11010,8,1303,8010,Valencia
