Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1799,78,172,136,Abruzzi
291,4,14,12,Basilicata
833,16,60,40,Calabria
3148,90,216,167,Campania
17825,269,2180,2597,Emilia-Romagna
2153,50,164,610,Friuli-Venezia Giulia
4149,118,238,546,Latium
4757,208,620,925,Liguria
52325,791,9484,14498,Lombardy
4710,96,630,342,Marches
228,2,13,26,Molise
13343,419,1319,1320,Piedmont
2514,70,209,168,Apulia
935,13,52,62,Sardinia
2097,51,125,113,Sicily
6173,172,369,377,Tuscany
1811,89,174,336,Trentino-Alto Adige
2476,128,244,342,Trentino
1263,10,49,368,Umbria
835,30,100,142,Valle d'Aosta
11925,337,695,1265,Veneto
