Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2854,13.0,129.0,0.0,Dolnośląskie
649,3.0,49.0,0.0,Kujawsko-pomorskie
2864,54.0,113.0,0.0,Łódzkie
600,10.0,16.0,0.0,Lubelskie
144,1.0,0.0,0.0,Lubuskie
1610,14.0,40.0,0.0,Małopolskie
4749,50.0,303.0,0.0,Mazowieckie
850,7.0,50.0,0.0,Opolskie
553,12.0,40.0,0.0,Podkarpackie
720,16.0,9.0,0.0,Podlaskie
590,0.0,38.0,0.0,Pomorskie
11964,120.0,272.0,0.0,Śląskie
708,12.0,26.0,0.0,Świętokrzyskie
210,3.0,1.0,0.0,Warmińsko-mazurskie
2487,14.0,166.0,0.0,Wielkopolskie
597,2.0,20.0,0.0,Zachodniopomorskie
