Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
991,0,6,984,Anhui
590,10,8,495,Beijing
579,10,6,570,Chongqing
353,10,1,331,Fujian
139,10,2,136,Gansu
1566,101,8,1462,Guangdong
254,101,2,252,Guangxi Zhuang
147,101,2,144,Guizhou
168,101,6,162,Hainan
327,101,6,314,Hebei
841,101,13,470,Heilongjiang
1276,0,22,1254,Henan
67803,0,3222,64402,Hubei
1019,1,4,1014,Hunan
190,1,1,94,Inner Mongolia
653,1,0,642,Jiangsu
937,1,1,936,Jiangxi
102,1,1,96,Jilin
145,1,2,138,Liaoning
75,1,0,75,Ningxia
18,1,0,18,Qinghai
256,1,3,251,Shaanxi
784,1,7,761,Shandong
622,106,7,468,Shanghai
186,106,0,135,Shanxi
560,106,3,550,Sichuan
185,106,3,168,Tianjin
76,106,3,73,Xinjiang
1,106,0,1,Xizang
184,106,2,176,Yunnan
1268,11,1,1244,Zhejiang
