Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1781,62,0.0,0.0,Azuay
661,29,0.0,0.0,Bolívar
534,14,0.0,0.0,Cañar
306,13,0.0,0.0,Carchi
759,24,0.0,0.0,Chimborazo
1110,38,0.0,0.0,Cotopaxi
2030,43,0.0,0.0,El Oro
2096,60,0.0,0.0,Esmeraldas
93,3,0.0,0.0,Galápagos
15783,190,0.0,0.0,Guayas
598,19,0.0,0.0,Imbabura
935,46,0.0,0.0,Loja
2283,37,0.0,0.0,Los Ríos
4437,114,0.0,0.0,Manabí
797,52,0.0,0.0,Morona Santiago
598,15,0.0,0.0,Napo
737,38,0.0,0.0,Orellana
725,35,0.0,0.0,Pastaza
7924,329,0.0,0.0,Pichincha
936,7,0.0,0.0,Santa Elena
2081,70,0.0,0.0,Santo Domingo de los Tsáchilas
415,15,0.0,0.0,Sucumbíos
1037,35,0.0,0.0,Tungurahua
558,26,0.0,0.0,Zamora Chinchipe
