Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
342,1,11,325,Burgenland
414,0,13,398,Carinthia
2867,0,100,2673,Lower Austria
1221,0,38,1196,Salzburg
1836,0,147,1645,Styria
3537,0,108,3420,Tyrol
2295,1,60,2215,Upper Austria
3229,42,172,2855,Vienna
898,0,19,866,Vorarlberg
