Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
991,0,6,985,Anhui
752,21,9,584,Beijing
582,0,6,573,Chongqing
362,0,1,356,Fujian
150,1,2,137,Gansu
1630,1,8,1603,Guangdong
254,0,2,252,Guangxi Zhuang
147,0,2,145,Guizhou
171,0,6,163,Hainan
338,2,6,322,Hebei
947,0,13,934,Heilongjiang
1276,0,22,1254,Henan
68135,0,4512,63623,Hubei
1019,0,4,1015,Hunan
238,0,1,234,Inner Mongolia
653,0,0,653,Jiangsu
932,0,1,931,Jiangxi
155,0,2,153,Jilin
152,0,2,147,Liaoning
75,0,0,75,Ningxia
18,0,0,18,Qinghai
314,1,3,306,Shaanxi
792,0,7,783,Shandong
697,1,7,668,Shanghai
198,0,0,198,Shanxi
589,0,3,567,Sichuan
197,1,3,191,Tianjin
76,0,3,73,Xinjiang
1,0,0,1,Xizang
185,0,2,183,Yunnan
1269,0,1,1267,Zhejiang
