Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
876,16,6,386,Alajuela
180,10,3,85,Alajuela
11,1,0,6,Alajuela
25,0,1,15,Alajuela
52,1,1,3,Alajuela
76,1,0,8,Alajuela
16,2,0,13,Alajuela
10,0,0,9,Alajuela
14,1,0,12,Alajuela
16,0,0,6,Alajuela
0,0,0,0,Alajuela
255,2,0,138,Alajuela
1,0,0,1,Alajuela
129,0,0,47,Alajuela
8,0,0,8,Alajuela
77,1,1,33,Alajuela
9,0,0,2,Alajuela
122,4,0,70,Cartago
1,0,0,1,Cartago
32,2,0,21,Cartago
10,0,0,6,Cartago
8,0,0,2,Cartago
50,2,0,27,Cartago
13,0,0,8,Cartago
6,0,0,3,Cartago
2,0,0,2,Cartago
251,4,1,108,Guanacaste
21,0,0,20,Guanacaste
17,0,0,13,Guanacaste
32,0,0,23,Guanacaste
6,0,0,4,Guanacaste
17,0,0,5,Guanacaste
32,1,0,7,Guanacaste
44,3,0,18,Guanacaste
1,0,0,1,Guanacaste
63,2,1,4,Guanacaste
15,0,0,7,Guanacaste
6,0,0,6,Guanacaste
318,21,0,119,Heredia
24,2,0,12,Heredia
29,5,0,5,Heredia
27,0,0,16,Heredia
8,1,0,1,Heredia
153,9,0,46,Heredia
5,0,0,1,Heredia
29,0,0,16,Heredia
15,1,0,6,Heredia
18,2,0,12,Heredia
10,1,0,4,Heredia
125,5,0,57,Limon
5,0,0,2,Limon
3,0,0,0,Limon
76,1,0,38,Limon
2,0,0,1,Limon
32,0,0,14,Limon
7,3,0,2,Limon
157,8,0,77,Puntarenas
1,0,0,0,Puntarenas
27,1,0,1,Puntarenas
3,0,0,2,Puntarenas
8,0,0,2,Puntarenas
27,0,0,24,Puntarenas
5,2,0,2,Puntarenas
2,0,0,2,Puntarenas
8,1,0,6,Puntarenas
1,0,0,0,Puntarenas
68,3,0,32,Puntarenas
7,0,0,6,Puntarenas
1098,76,6,499,San Jose
2,0,0,0,San Jose
126,5,0,19,San Jose
35,3,0,26,San Jose
42,7,1,22,San Jose
42,2,0,26,San Jose
159,15,1,53,San Jose
0,0,0,0,San Jose
62,1,0,32,San Jose
72,1,0,49,San Jose
0,0,0,0,San Jose
22,0,0,18,San Jose
16,0,1,12,San Jose
23,2,0,17,San Jose
8,2,0,6,San Jose
4,1,0,2,San Jose
377,29,2,154,San Jose
62,5,1,42,San Jose
4,0,0,4,San Jose
7,0,0,2,San Jose
35,3,0,15,San Jose
