Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2873,7,335,224,Abruzzi
360,0,25,38,Basilicata
1090,1,88,81,Calabria
4348,6,369,442,Campania
24696,66,3415,4664,Emilia-Romagna
2948,6,266,938,Friuli-Venezia Giulia
6439,31,534,874,Latium
7624,41,1132,1665,Liguria
74930,334,13538,17855,Lombardy
6138,11,936,1660,Marches
309,2,22,42,Molise
25120,118,3206,3019,Piedmont
3991,10,433,323,Apulia
1268,1,119,208,Sardinia
2992,1,247,273,Sicily
9108,21,889,693,Tuscany
2542,3,286,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1374,1,62,686,Umbria
1103,1,129,289,Valle d'Aosta
17581,32,1432,2895,Veneto
