Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
4963,276,127,574,Afghanistan
872,4,31,654,Albania
5891,168,507,2841,Algeria
0,0,0,2841,American Samoa
756,1,48,550,Andorra
45,2,2,13,Angola
3,0,0,3,Anguilla
24,0,3,11,Antigua and Barbuda
6265,244,314,1824,Argentina
3538,146,47,1359,Armenia
101,0,3,89,Aruba
6948,7,97,6170,Australia
15845,59,620,14061,Austria
2632,107,32,1680,Azerbaijan
92,0,11,37,Bahamas
5236,295,8,2152,Bahrain
15691,1034,239,2902,Bangladesh
84,0,7,57,Barbados
23906,933,135,6531,Belarus
53449,368,8707,13697,Belgium
18,0,2,16,Belize
323,4,2,62,Benin
119,1,8,66,Bermuda
11,2,0,5,Bhutan
2556,119,118,273,Bolivia
2,0,0,2,Bonaire
2131,25,113,1114,Bosnia and Herz.
24,1,1,12,Botswana
168331,5632,11519,69232,Brazil
7,0,1,3,British Virgin Islands
141,0,1,134,Brunei
1990,25,93,461,Bulgaria
760,9,50,584,Burkina Faso
15,0,1,7,Burundi
260,14,2,58,Cape Verde
122,0,0,120,Cambodia
2622,89,114,1465,Cameroon
69981,1133,4993,32994,Canada
84,1,1,47,Cayman Islands
209,22,0,10,Central African Rep.
345,12,31,53,Chad
30063,1197,323,13605,Chile
82918,17,4633,78144,China
11613,550,479,2825,Colombia
11,0,1,0,Comoros
1024,38,41,141,Dem. Rep. Congo
801,9,6,517,Costa Rica
1730,30,21,818,Côte d'Ivoire
2196,9,91,1784,Croatia
1783,17,77,1229,Cuba
16,0,1,14,Curaçao
901,3,22,103,Cyprus
8176,53,285,4711,Czech Rep.
10711,84,533,8328,Denmark
1227,17,3,872,Djibouti
16,0,0,14,Dominica
10900,266,402,2870,Dominican Rep.
32371,70,2145,3433,Ecuador
9746,346,533,2172,Egypt
998,40,18,325,El Salvador
498,12,4,13,Eq. Guinea
39,0,0,37,Eritrea
1741,2,61,287,Estonia
175,3,2,28,Swaziland
250,9,5,105,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,14,Fiji
6047,42,271,4000,Finland
139519,456,26643,56724,France
60,0,0,56,French Polynesia
802,71,9,127,Gabon
638,3,11,317,Georgia
169575,357,7417,143237,Germany
4700,219,22,494,Ghana
147,1,0,143,Gibraltar
2726,10,151,1374,Greece
11,0,0,11,Greenland
21,0,0,13,Grenada
145,0,10,68,Guadeloupe
151,0,5,128,Guam
1052,85,26,110,Guatemala
252,0,13,226,Guernsey
2222,76,11,714,Guinea
