Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
38410,1517,684,13323,Buenos Aires
6,5,0,0,Catamarca
7,0,0,7,Cordoba
2262,53,108,1422,Chaco
153,5,1,77,Chubut
40282,2532,704,13004,City of Buenos Aires
119,1,0,114,Corrientes
690,12,38,404,Cordoba
325,5,0,56,Entre Rios
77,0,0,31,Formosa
187,13,5,13,Jujuy
104,10,9,57,La Rioja
55,1,0,51,La Rioja
40,0,3,35,Misiones
180,4,10,100,Mendoza
569,22,19,210,Neuquen
55,15,0,20,Salta
8,0,0,7,San Juan
25,0,0,22,Santiago del Estero
434,5,6,275,Santa Fe
11,1,0,10,San Luis
82,1,5,44,Tucuman
