Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
822,0,17.0,0,Aargau
722,28.0,22.0,0,Basel-Country
859,28.0,33.0,0,Basel-Town
1375,28.0,42.0,0,Berne
796,28.0,49.0,0,Fribourg
4271,28.0,133.0,1.0,Geneva
67,28.0,2.0,1.0,Glarus
182,28.0,2.0,1.0,Jura
560,28.0,9.0,1.0,Lucerne
100,28.0,0.0,1.0,Nidwalden
62,28.0,0.0,1.0,Obwalden
215,28.0,10.0,1.0,Schwyz
294,28.0,5.0,1.0,Solothurn
264,28.0,8.0,1.0,Thurgau
2776,28.0,227.0,314.0,Ticino
74,28.0,4.0,314.0,Uri
1565,28.0,75.0,314.0,Valais
4424,28.0,204.0,1.0,Vaud
168,28.0,3.0,1.0,Zug
2807,28.0,64.0,11.0,Zurich
