Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
11,2,0,0,Andaman and Nicobar Islands
348,334,4,6,Andhra Pradesh
1,334,0,0,Arunachal Pradesh
28,334,0,0,Assam
38,29,1,0,Bihar
18,10,0,7,Chandigarh
10,4,0,9,Chhattisgarh
669,630,9,21,Delhi
7,4,0,0,Goa
179,126,16,25,Gujarat
18,15,1,2,Himachal Pradesh
147,114,3,28,Haryana
4,114,0,0,Jharkhand
181,105,5,28,Karnataka
345,163,2,83,Kerala
1135,949,72,117,Maharashtra
1,0,0,1,Manipur
229,199,13,0,Madhya Pradesh
1,0,0,0,Mizoram
42,39,1,2,Orissa
101,63,8,4,Punjab
5,4,0,1,Puducherry
381,164,3,21,Rajasthan
738,696,8,21,Tamil Nadu
1,696,0,0,Tripura
427,361,7,35,Telangana
33,27,0,5,Uttarakhand
361,153,4,27,Uttar Pradesh
103,86,5,16,West Bengal
