Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
20,0,1,17,Aceh
455,12,4,328,Bali
45,3,1,27,Bangka-Belitung
858,13,69,244,Banten
86,14,2,22,Bengkulu
1366,16,70,355,Central Java
398,31,19,164,Central Kalimantan
127,1,4,52,Central Sulawesi
4613,199,372,589,East Java
291,6,3,161,East Kalimantan
91,1,1,12,East Nusa Tenggara
69,1,3,23,Gorontalo
7229,101,516,2005,Jakarta
97,0,0,15,Jambi
132,1,10,67,Lampung
219,4,8,35,Maluku
165,0,2,72,North Kalimantan
146,7,7,27,North Maluku
322,16,35,40,North Sulawesi
406,6,41,123,North Sumatra
658,18,6,68,Papua
117,0,6,85,Riau
196,18,14,102,Riau Islands
242,1,5,113,South East Sulawesi
906,13,77,97,South Kalimantan
1510,42,72,564,South Sulawesi
963,10,31,169,South Sumatra
2231,20,144,616,West Java
187,2,4,47,West Kalimantan
594,4,10,279,West Nusa Tenggara
162,4,2,49,West Papua
91,1,2,34,West Sulawesi
552,6,25,256,West Sumatra
233,3,8,158,Yogyakarta
