Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
507,0,35,453,Aichi
16,0,0,16,Akita
27,0,1,25,Aomori
906,1,45,797,Chiba
82,1,4,49,Ehime
122,0,8,109,Fukui
682,5,25,614,Fukuoka
81,0,0,74,Fukushima
150,0,7,141,Gifu
149,0,19,116,Gunma
167,0,3,151,Hiroshima
1071,7,85,763,Hokkaido
699,0,40,622,Hyogo
168,0,10,149,Ibaraki
297,1,24,215,Ishikawa
0,0,0,0,Iwate
28,0,0,28,Kagawa
10,0,0,10,Kagoshima
1341,3,78,1034,Kanagawa
74,0,3,70,Kochi
48,0,3,39,Kumamoto
358,0,16,321,Kyoto
45,0,1,41,Mie
88,0,1,87,Miyagi
17,0,0,17,Miyazaki
76,0,0,66,Nagano
17,0,1,16,Nagasaki
92,1,2,85,Nara
83,0,0,75,Niigata
60,0,1,58,Oita
25,0,0,25,Okayama
142,0,6,136,Okinawa
1782,1,82,1539,Osaka
47,0,0,35,Saga
1002,1,47,882,Saitama
100,0,1,89,Shiga
24,0,0,22,Shimane
76,1,1,72,Shizuoka
65,0,0,48,Tochigi
5,0,1,4,Tokushima
5195,13,299,4443,Tokyo
3,0,0,3,Tottori
227,0,22,186,Toyama
63,0,3,56,Wakayama
69,0,0,66,Yamagata
37,0,0,35,Yamaguchi
63,1,1,57,Yamanashi
