Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1917,28,66,0.0,Azuay
740,21,41,0.0,Bolívar
558,9,45,0.0,Cañar
354,23,17,0.0,Carchi
820,19,160,0.0,Chimborazo
1203,23,130,0.0,Cotopaxi
2156,21,275,0.0,El Oro
2186,29,145,0.0,Esmeraldas
100,2,1,0.0,Galápagos
16094,81,1624,0.0,Guayas
712,47,42,0.0,Imbabura
1061,15,47,0.0,Loja
2415,69,274,0.0,Los Ríos
4643,28,639,0.0,Manabí
992,83,11,0.0,Morona Santiago
652,13,33,0.0,Napo
821,11,19,0.0,Orellana
805,13,23,0.0,Pastaza
8806,232,549,0.0,Pichincha
946,2,326,0.0,Santa Elena
2269,72,149,0.0,Santo Domingo de los Tsáchilas
521,5,21,0.0,Sucumbíos
1203,23,111,0.0,Tungurahua
605,8,21,0.0,Zamora Chinchipe
