Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
22,0,1,18,Aceh
715,28,5,424,Bali
132,3,1,43,Bangka-Belitung
1183,31,75,411,Banten
101,1,4,48,Bengkulu
2002,85,103,631,Central Java
602,25,29,213,Central Kalimantan
164,1,4,95,Central Sulawesi
7579,238,553,1793,East Java
375,5,3,228,East Kalimantan
105,0,1,37,East Nusa Tenggara
170,11,7,69,Gorontalo
8882,116,537,3661,Jakarta
105,0,0,27,Jambi
157,3,11,109,Lampung
409,27,9,89,Maluku
170,0,2,135,North Kalimantan
282,10,20,39,North Maluku
631,26,52,97,North Sulawesi
776,48,56,205,North Sumatra
1207,26,7,78,Papua
124,1,6,107,Riau
246,4,16,128,Riau Islands
278,3,5,178,South East Sulawesi
1824,95,112,164,South Kalimantan
2748,112,98,757,South Sulawesi
1361,45,46,505,South Sumatra
2601,25,161,1016,West Java
260,5,4,145,West Kalimantan
904,18,31,448,West Nusa Tenggara
201,3,2,85,West Papua
96,0,2,66,West Sulawesi
671,5,29,392,West Sumatra
260,4,8,195,Yogyakarta
