Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
4402,369,120,502,Afghanistan
856,6,31,627,Albania
5558,189,494,2546,Algeria
0,0,0,2546,American Samoa
754,1,48,545,Andorra
43,0,2,13,Angola
3,0,0,3,Anguilla
24,0,3,11,Antigua and Barbuda
5763,165,300,1715,Argentina
3313,284,47,1267,Armenia
101,0,3,89,Aruba
6929,15,97,6084,Australia
15756,42,615,13928,Austria
2418,107,31,1620,Azerbaijan
92,0,11,37,Bahamas
4774,330,8,2055,Bahrain
13770,636,214,2414,Bangladesh
84,1,7,57,Barbados
22052,951,126,6050,Belarus
52596,585,8581,13411,Belgium
18,0,2,16,Belize
284,42,2,62,Benin
118,0,7,64,Bermuda
7,0,0,5,Bhutan
2266,185,106,237,Bolivia
2,0,0,2,Bonaire
2080,24,104,1059,Bosnia and Herz.
23,0,1,12,Botswana
155939,10611,10627,61685,Brazil
7,0,1,3,British Virgin Islands
141,0,1,132,Brunei
1921,49,90,422,Bulgaria
748,4,48,569,Burkina Faso
15,0,1,7,Burundi
236,6,2,44,Cape Verde
122,0,0,120,Cambodia
2444,89,108,1232,Cameroon
67702,1268,4693,31249,Canada
82,1,1,41,Cayman Islands
165,22,0,10,Central African Rep.
322,62,31,53,Chad
27219,1247,304,12667,Chile
82887,1,4633,78046,China
10495,444,445,2569,Colombia
11,3,1,0,Comoros
948,38,39,33,Dem. Rep. Congo
780,7,6,480,Costa Rica
1667,65,21,769,Côte d'Ivoire
2176,15,87,1726,Croatia
1754,13,74,1140,Cuba
16,0,1,14,Curaçao
892,1,21,103,Cyprus
8095,18,280,4447,Czech Rep.
10517,101,526,8093,Denmark
1189,54,3,834,Djibouti
16,0,0,14,Dominica
10347,465,388,2584,Dominican Rep.
32231,70,1717,3433,Ecuador
8964,488,514,2002,Egypt
889,105,17,276,El Salvador
474,12,4,13,Eq. Guinea
39,0,0,37,Eritrea
1733,8,60,747,Estonia
163,4,2,14,Swaziland
210,16,5,97,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,14,Fiji
5986,42,265,4000,Finland
138854,433,26310,56038,France
60,0,0,56,French Polynesia
661,41,8,110,Gabon
626,3,10,297,Georgia
168551,1251,7369,138330,Germany
4263,251,22,378,Ghana
146,0,0,143,Gibraltar
2710,19,151,1374,Greece
11,0,0,11,Greenland
21,0,0,13,Grenada
145,0,10,68,Guadeloupe
151,0,5,128,Guam
900,68,24,101,Guatemala
252,0,13,226,Guernsey
2042,33,11,698,Guinea
641,47,3,25,Guinea-Bissau
97,3,10,35,Guyana
151,5,12,17,Haiti
1771,86,107,192,Honduras
1047,1,4,967,香港
3213,35,405,904,Hungary
1801,0,10,1773,Iceland
59662,3320,1981,17847,India
13645,533,959,2607,Indonesia
106220,1529,6589,86064,Iran
2679,76,107,1702,Iraq
22760,219,1446,17110,Ireland
330,1,23,271,Isle of Man
16454,18,247,11313,Israel
218268,1083,30395,103031,Italy
490,2,9,62,Jamaica
15747,119,613,5906,Japan
293,0,25,225,Jersey
522,14,9,387,Jordan
4975,141,31,1766,Kazakhstan
649,28,30,207,Kenya
870,8,28,653,Kosovo
7623,415,49,2622,Kuwait
931,25,12,658,Kyrgyzstan
19,0,0,9,Lao PDR
939,9,18,464,Latvia
845,36,26,234,Lebanon
203,4,20,100,Liberia
64,0,3,24,Libya
82,0,1,55,Liechtenstein
1469,2,49,828,Lithuania
3877,6,101,3550,Luxembourg
45,0,0,40,Macao SAR
199,3,4,101,Madagascar
56,13,4,14,Malawi
6589,54,108,4929,Malaysia
792,47,3,20,Maldives
692,24,37,298,Mali
490,1,5,427,Malta
8,0,1,6,Mauritania
334,0,10,320,Mauritius
221,0,3,77,Mayotte
33460,1938,3353,17781,Mexico
4867,139,161,1925,Moldova
96,1,4,82,Monaco
