Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
500,1,35,377,Aichi
16,0,0,15,Akita
27,0,0,21,Aomori
888,3,40,570,Chiba
51,3,3,39,Ehime
122,0,8,98,Fukui
656,1,24,494,Fukuoka
81,0,0,57,Fukushima
150,0,7,131,Gifu
147,0,18,76,Gunma
165,0,2,92,Hiroshima
984,5,68,502,Hokkaido
695,1,35,521,Hyogo
168,0,9,94,Ibaraki
284,1,19,152,Ishikawa
0,0,0,0,Iwate
28,0,0,22,Kagawa
11,0,0,8,Kagoshima
1203,10,59,768,Kanagawa
74,0,3,66,Kochi
48,0,3,25,Kumamoto
356,2,13,269,Kyoto
45,0,1,34,Mie
88,0,1,81,Miyagi
17,0,0,12,Miyazaki
76,1,0,51,Nagano
17,0,1,15,Nagasaki
90,0,2,70,Nara
82,0,0,51,Niigata
60,0,1,55,Oita
25,0,0,21,Okayama
142,0,6,111,Okinawa
1757,7,62,1176,Osaka
46,1,0,27,Saga
973,3,44,674,Saitama
98,0,1,76,Shiga
24,0,0,14,Shimane
73,0,1,60,Shizuoka
57,1,0,38,Tochigi
5,0,1,4,Tokushima
4997,10,203,3039,Tokyo
3,0,0,1,Tottori
223,1,16,122,Toyama
63,0,3,50,Wakayama
69,0,0,58,Yamagata
37,0,0,33,Yamaguchi
57,1,0,51,Yamanashi
