Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
107,0,3,88,Australian Capital Territory
3076,1,46,1379,New South Wales
29,0,0,9,Northern Territory
1057,1,6,738,Queensland
442,1,4,331,South Australia
228,0,13,67,Tasmania
1564,7,18,1172,Victoria
556,1,9,340,Western Australia
