Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1541,29,12,987,Adygea
397,31,5,315,Altay
3298,73,27,2309,Altay Territory
1327,49,18,940,Amur
4390,58,29,2453,Arkhangel’sk
3181,68,27,2398,Astrakhan’
4906,57,18,2380,Bashkortostan
3896,75,38,2698,Belgorod
421,16,5,178,Birobijan
5580,80,43,2860,Bryansk
2549,52,16,1649,Buryatia
1600,20,20,1153,Chechnya
5450,80,63,2618,Chelyabinsk
133,2,1,103,Chukot
4551,75,23,2538,Chuvashia
7188,87,348,4936,Dagestan
2869,57,65,2068,Ingushetia
5334,192,40,1698,Irkutsk
4017,82,35,2276,Ivanovo
4436,76,45,2334,Kabardino-Balkaria
2292,33,33,1218,Kaliningrad
1340,20,18,520,Kalmykia
5863,201,42,3088,Kaluga
1755,47,22,551,Kamchatka
2805,83,28,1216,Karachay-Cherkessia
991,29,2,402,Karelia
1235,39,15,834,Kemerovo
3524,76,23,1829,Khabarovsk
1583,47,13,1161,Khakassia
5973,131,81,4541,Khanty-Mansi
2920,72,31,1638,Kirov
2806,60,64,2254,Komi-Permyak
1331,35,15,720,Kostroma
5579,132,60,4065,Krasnodar
7580,150,86,2680,Krasnoyarsk
528,28,0,278,Kurgan
4524,96,30,1745,Kursk
3388,52,12,1697,Lipetsk
586,23,4,267,Magadan
2679,39,20,2555,Mari El
2986,56,23,1858,Mordovia
213946,1013,3597,135556,Moscow City
4431,76,9,3036,Murmansk
95,2,0,33,Nenets
15555,228,198,8400,Nizhniy Novgorod
3768,31,66,3354,North Ossetia-Alania
2417,57,20,589,Novgorod
5033,107,70,2769,Novosibirsk
2815,44,25,925,Omsk
4131,64,45,1818,Orel
3285,109,13,579,Orenburg
4307,78,34,3689,Penza
3158,79,63,2076,Perm
3553,90,33,2077,Primorye
2278,95,19,669,Pskov
8534,149,90,4109,Rostov
4810,51,34,2052,Ryazan’
3657,86,23,2452,Sakha
525,39,0,102,Sakhalin
4325,71,53,2235,Samara
5440,112,63,4181,Saratov
4192,41,59,3645,Smolensk
22195,231,840,13463,St Petersburg City
4318,82,80,2287,Stavropol
10932,216,70,5496,Sverdlovsk
4349,70,83,2382,Tambov
4208,47,59,1868,Tatarstan
1725,64,14,787,Tomsk
6286,242,78,3153,Tula
3088,45,3,526,Tuva
3136,68,66,2163,Tver’
2574,47,16,1520,Tyumen’
1277,41,13,532,Udmurtia
4808,110,31,2951,Ul’yanovsk
3903,54,51,2206,Vladimir
5410,102,33,2328,Volgograd
1428,21,16,997,Vologda
5649,94,61,2928,Voronezh
3964,65,27,3770,Yamalo-Nenets
4482,94,26,2581,Yaroslavl’
2527,68,40,1440,Zabaykalsky Krai
