Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1445,22,69,0.0,Aguascalientes
6948,91,1439,0.0,Baja California
975,26,48,0.0,Baja California Sur
996,36,127,0.0,Campeche
3239,70,264,0.0,Chiapas
2237,44,449,0.0,Chihuahua
1996,56,123,0.0,Coahuila
286,11,36,0.0,Colima
942,43,65,0.0,Durango
3433,106,178,0.0,Guanajuato
3384,112,512,0.0,Guerrero
2732,58,449,0.0,Hidalgo
3994,145,319,0.0,Jalisco
23295,431,1885,0.0,México
36759,744,4401,0.0,Mexico City
3511,90,268,0.0,Michoacán
1864,28,334,0.0,Morelos
1009,29,108,0.0,Nayarit
2333,0,156,0.0,Nuevo León
3062,132,320,0.0,Oaxaca
5503,169,717,0.0,Puebla
1451,38,182,0.0,Querétaro
2469,43,459,0.0,Quintana Roo
1662,46,86,0.0,San Luis Potosí
5674,180,852,0.0,Sinaloa
3969,127,244,0.0,Sonora
6700,208,716,0.0,Tabasco
3013,101,188,0.0,Tamaulipas
1708,42,222,0.0,Tlaxcala
6547,207,937,0.0,Veracruz
2528,53,240,0.0,Yucatán
533,16,55,0.0,Zacatecas
