Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
20,5.0,1.0,1.0,Azua
1,0.0,0.0,1.0,Baoruco
19,4.0,0.0,0.0,Barahona
1015,56.0,25.0,113.0,Distrito Nacional
355,40.0,64.0,21.0,Duarte
105,23.0,4.0,0.0,Espaillat
86,16.0,1.0,3.0,La Altagracia
77,15.0,2.0,2.0,La Romana
261,52.0,6.0,7.0,La Vega
49,10.0,1.0,1.0,María Trinidad Sánchez
99,13.0,3.0,2.0,Monseñor Nouel
14,5.0,0.0,0.0,Monte Cristi
8,3.0,2.0,0.0,Monte Plata
29,4.0,1.0,0.0,Peravia
118,25.0,8.0,3.0,Puerto Plata
84,26.0,9.0,2.0,Salcedo
94,28.0,2.0,4.0,San Cristóbal
2,1.0,1.0,0.0,San José de Ocoa
21,1.0,3.0,1.0,San Juan
49,11.0,7.0,4.0,San Pedro de Macorís
76,18.0,5.0,1.0,Sánchez Ramírez
476,37.0,16.0,24.0,Santiago
14,6.0,0.0,0.0,Santiago Rodríguez
627,63.0,32.0,18.0,Santo Domingo
28,10.0,1.0,2.0,Valverde
