Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2095,30,119,0.0,Aguascalientes
8350,93,1813,0.0,Baja California
1337,25,69,0.0,Baja California Sur
1605,51,169,0.0,Campeche
4135,51,420,0.0,Chiapas
2806,38,591,0.0,Chihuahua
3483,129,177,0.0,Coahuila
469,15,57,0.0,Colima
1536,50,125,0.0,Durango
6063,180,282,0.0,Guanajuato
4906,69,810,0.0,Guerrero
3574,46,585,0.0,Hidalgo
5938,112,528,0.0,Jalisco
31876,401,3711,0.0,México
45177,467,5938,0.0,Mexico City
5182,81,401,0.0,Michoacán
2697,32,639,0.0,Morelos
1507,37,162,0.0,Nayarit
4186,0,267,0.0,Nuevo León
4644,109,501,0.0,Oaxaca
9138,198,1024,0.0,Puebla
1833,15,254,0.0,Querétaro
3241,49,534,0.0,Quintana Roo
2664,78,118,0.0,San Luis Potosí
7613,70,1126,0.0,Sinaloa
6556,127,554,0.0,Sonora
9553,167,958,0.0,Tabasco
5120,148,303,0.0,Tamaulipas
2241,32,281,0.0,Tlaxcala
9164,162,1373,0.0,Veracruz
3731,101,355,0.0,Yucatán
778,16,80,0.0,Zacatecas
