Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
2894,190,90,345,Afghanistan
795,6,31,531,Albania
4474,179,463,1936,Algeria
0,0,0,1936,American Samoa
748,1,45,493,Andorra
35,0,2,11,Angola
3,0,0,3,Anguilla
24,0,3,11,Antigua and Barbuda
4770,102,246,1297,Argentina
2386,57,35,1035,Armenia
100,0,2,81,Aruba
6801,18,93,5665,Australia
15527,19,598,13228,Austria
1932,38,25,1441,Azerbaijan
83,1,11,25,Bahamas
3383,99,8,1718,Bahrain
9455,665,177,1063,Bangladesh
82,1,7,44,Barbados
16705,877,99,3196,Belarus
49906,389,7844,12309,Belgium
18,0,2,13,Belize
94,2,2,42,Benin
115,1,7,51,Bermuda
7,0,0,5,Bhutan
1470,241,71,159,Bolivia
2,0,0,2,Bonaire
1836,19,77,825,Bosnia and Herz.
23,0,1,8,Botswana
101147,4588,7025,30152,Brazil
6,0,1,3,British Virgin Islands
138,0,1,128,Brunei
1618,24,73,308,Bulgaria
662,10,45,540,Burkina Faso
15,0,1,7,Burundi
165,13,2,33,Cape Verde
122,0,0,120,Cambodia
2086,9,64,953,Cameroon
59474,2760,3682,19054,Canada
74,0,1,10,Cayman Islands
80,4,0,10,Central African Rep.
134,17,10,39,Chad
19663,1228,260,10041,Chile
82877,2,4633,77713,China
7668,383,340,1439,Colombia
3,0,0,0,Comoros
720,38,33,25,Dem. Rep. Congo
739,6,6,386,Costa Rica
1398,36,17,653,Côte d'Ivoire
2096,8,79,1489,Croatia
1649,38,67,827,Cuba
16,0,1,13,Curaçao
868,6,20,103,Cyprus
7781,26,248,2960,Czech Rep.
9721,116,484,6987,Denmark
1114,2,2,686,Djibouti
16,0,0,13,Dominica
8235,281,346,1387,Dominican Rep.
29538,2074,1564,3300,Ecuador
6465,272,429,1562,Egypt
555,65,12,154,El Salvador
391,16,1,9,Eq. Guinea
39,0,0,26,Eritrea
1700,1,55,259,Estonia
112,4,1,12,Swaziland
135,1,3,75,Ethiopia
13,0,0,13,Falkland Is.
