Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
134,3,2,17,Azua
6,0,0,1,Baoruco
72,1,1,12,Barahona
6,0,0,2,Dajabón
3056,87,55,841,Distrito Nacional
757,4,79,272,Duarte
14,0,0,1,El Seibo
7,0,0,2,Elías Piña
449,9,8,46,Espaillat
13,0,2,3,Hato Mayor
3,0,1,1,Independencia
192,5,1,79,La Altagracia
289,6,7,54,La Romana
778,7,22,184,La Vega
115,1,4,40,María Trinidad Sánchez
288,6,4,57,Monseñor Nouel
27,0,0,12,Monte Cristi
28,0,6,1,Monte Plata
5,0,0,2,Pedernales
85,2,2,23,Peravia
310,4,18,76,Puerto Plata
232,2,14,47,Salcedo
28,0,1,14,Samaná
605,28,14,64,San Cristóbal
16,0,2,2,San José de Ocoa
96,2,3,22,San Juan
98,1,11,31,San Pedro de Macorís
229,2,6,67,Sánchez Ramírez
1227,17,62,339,Santiago
42,0,1,11,Santiago Rodríguez
2721,90,63,535,Santo Domingo
65,0,4,12,Valverde
