Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
7072,408,173,784,Afghanistan
946,13,31,715,Albania
7019,198,548,3507,Algeria
0,0,0,3507,American Samoa
761,0,51,617,Andorra
48,0,2,14,Angola
3,0,0,3,Anguilla
24,0,3,11,Antigua and Barbuda
8055,263,373,2556,Argentina
4823,351,61,1925,Armenia
101,0,3,93,Aruba
7045,9,98,6366,Australia
16167,21,629,14563,Austria
3274,107,39,2015,Azerbaijan
96,0,11,42,Bahamas
6956,209,12,2910,Bahrain
22268,1273,328,4373,Bangladesh
88,2,7,68,Barbados
29650,969,165,9932,Belarus
55280,291,9052,14630,Belgium
18,0,2,16,Belize
342,1,2,83,Benin
124,1,9,73,Bermuda
21,0,0,5,Bhutan
4088,262,169,473,Bolivia
2,0,0,2,Bonaire
2290,23,133,1436,Bosnia and Herz.
25,1,1,17,Botswana
241080,7938,16118,94122,Brazil
8,0,1,6,British Virgin Islands
141,0,1,136,Brunei
2211,36,108,598,Bulgaria
796,14,51,644,Burkina Faso
23,8,1,11,Burundi
333,5,2,67,Cape Verde
122,0,0,122,Cambodia
3317,212,140,1567,Cameroon
77002,1232,5782,38550,Canada
102,4,1,55,Cayman Islands
327,13,0,13,Central African Rep.
503,29,53,117,Chad
43781,2353,450,19213,Chile
82947,6,4634,78227,China
15574,635,574,3751,Colombia
11,0,1,3,Comoros
1454,85,61,270,Dem. Rep. Congo
856,10,6,565,Costa Rica
2109,48,27,1004,Côte d'Ivoire
2226,2,95,1936,Croatia
1872,10,79,1495,Cuba
16,0,1,14,Curaçao
916,2,24,104,Cyprus
8475,20,298,5462,Czech Rep.
11125,69,547,9227,Denmark
1401,70,4,972,Djibouti
16,0,0,15,Dominica
12725,411,434,5847,Dominican Rep.
33182,459,2736,3433,Ecuador
12229,510,630,3742,Egypt
1413,75,30,462,El Salvador
677,42,7,22,Eq. Guinea
39,0,0,38,Eritrea
1774,4,63,938,Estonia
203,1,2,73,Swaziland
317,11,5,113,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,15,Fiji
6420,23,298,5000,Finland
142411,120,28108,61213,France
60,0,0,59,French Polynesia
1376,56,11,244,Gabon
20,0,11,244,Gaza Strip
695,14,12,425,Georgia
174355,583,7914,153400,Germany
5855,120,29,1754,Ghana
148,0,0,145,Gibraltar
2834,15,163,1374,Greece
11,0,0,11,Greenland
22,0,0,14,Grenada
145,0,10,68,Guadeloupe
157,2,5,128,Guam
1763,120,33,138,Guatemala
252,0,13,232,Guernsey
2727,69,16,1133,Guinea
990,21,4,26,Guinea-Bissau
120,3,10,44,Guyana
456,146,20,21,Haiti
2565,105,138,278,Honduras
1056,2,4,1024,香港
3509,36,451,1396,Hungary
1802,0,10,1786,Iceland
90927,4987,2872,34109,India
17514,489,1148,4129,Indonesia
120198,1806,6988,94464,Iran
3404,144,123,2218,Iraq
24112,64,1543,19470,Ireland
335,0,24,285,Isle of Man
16617,9,272,12884,Israel
225435,675,31908,125176,Italy
517,6,9,121,Jamaica
16305,20,749,10809,Japan
302,0,27,226,Jersey
613,6,9,408,Jordan
6157,307,34,3256,Kazakhstan
887,57,50,313,Kenya
985,7,29,691,Kosovo
14850,1048,112,4093,Kuwait
1138,21,14,804,Kyrgyzstan
19,0,0,14,Lao PDR
1009,1,19,662,Latvia
921,10,26,247,Lebanon
1,0,0,0,Lesotho
226,3,21,120,Liberia
66,1,3,28,Libya
82,0,1,55,Liechtenstein
1541,7,56,997,Lithuania
3945,15,107,3702,Luxembourg
45,0,0,44,Macao SAR
304,21,4,114,Madagascar
