Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1114,3,33,0,Aargau
25,0,33,0,Appenzell Inner-Rhoden
94,0,3,0,Appenzell Outer-Rhoden
816,0,22,0,Basel-Country
953,1,50,0,Basel-Town
1771,4,86,0,Berne
1078,4,78,0,Fribourg
4827,21,247,1,Geneva
122,0,10,1,Glarus
814,1,45,1,Graubünden
197,0,7,1,Jura
696,1,17,1,Lucerne
682,1,74,1,Neuchâtel
111,0,3,1,Nidwalden
78,0,0,1,Obwalden
75,0,6,1,Schaffhausen
302,0,20,1,Schwyz
390,1,15,1,Solothurn
782,1,33,1,St Gallen
367,1,17,1,Thurgau
3216,3,323,568,Ticino
89,2,6,568,Uri
1874,4,139,568,Valais
5292,9,377,1,Vaud
181,0,3,1,Zug
3487,7,122,11,Zurich
