Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
18,1,1,15,Aceh
346,3,4,243,Bali
29,0,1,7,Bangka-Belitung
626,4,61,158,Banten
56,3,2,1,Bengkulu
1140,31,70,247,Central Java
228,1,11,87,Central Kalimantan
113,1,4,22,Central Sulawesi
2105,184,183,302,East Java
253,2,3,63,East Kalimantan
47,28,1,2,East Nusa Tenggara
23,1,1,15,Gorontalo
5881,107,460,1295,Jakarta
79,10,0,3,Jambi
66,0,5,26,Lampung
72,5,4,17,Maluku
153,12,1,29,North Kalimantan
88,3,4,12,North Maluku
114,9,6,31,North Sulawesi
210,4,24,53,North Sumatra
350,15,6,48,Papua
96,1,6,54,Riau
116,1,11,80,Riau Islands
189,6,5,24,South East Sulawesi
370,7,9,24,South Kalimantan
917,46,52,312,South Sulawesi
479,21,11,73,South Sumatra
1618,22,100,262,West Java
131,1,3,22,West Kalimantan
365,7,7,188,West Nusa Tenggara
102,7,1,5,West Papua
75,1,2,23,West Sulawesi
396,3,22,91,West Sumatra
194,6,8,77,Yogyakarta
