Updated,Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
04/15/2020,240,0,2,137,Baluchistan
04/16/2020,280,40,3,140,Baluchistan
04/17/2020,303,23,5,142,Baluchistan
04/19/2020,367,64,5,142,Baluchistan
04/20/2020,432,65,5,152,Baluchistan
04/21/2020,465,33,6,161,Baluchistan
04/22/2020,495,30,6,167,Baluchistan
04/23/2020,552,57,8,168,Baluchistan
04/24/2020,607,55,8,174,Baluchistan
04/26/2020,694,87,8,174,Baluchistan
04/27/2020,781,87,13,176,Baluchistan
04/28/2020,853,72,14,176,Baluchistan
04/29/2020,915,62,14,176,Baluchistan
04/30/2020,978,63,14,180,Baluchistan
05/01/2020,1038,60,14,180,Baluchistan
05/02/2020,1098,60,14,180,Baluchistan
05/03/2020,1158,60,14,180,Baluchistan
05/04/2020,1218,60,21,197,Baluchistan
05/05/2020,1321,103,21,197,Baluchistan
05/06/2020,1495,174,21,206,Baluchistan
05/07/2020,1659,164,22,209,Baluchistan
05/08/2020,1748,89,22,209,Baluchistan
05/09/2020,1837,89,22,209,Baluchistan
05/10/2020,1927,90,22,209,Baluchistan
05/11/2020,2017,90,26,242,Baluchistan
05/12/2020,2061,44,27,242,Baluchistan
05/13/2020,2150,89,27,242,Baluchistan
05/14/2020,2239,89,27,326,Baluchistan
05/15/2020,2310,71,30,342,Baluchistan
05/16/2020,2437,127,30,342,Baluchistan
05/17/2020,2564,127,30,342,Baluchistan
05/18/2020,2692,128,36,454,Baluchistan
05/19/2020,2820,128,38,524,Baluchistan
05/20/2020,2885,65,38,608,Baluchistan
05/21/2020,2968,83,38,636,Baluchistan
05/22/2020,3060,92,38,636,Baluchistan
05/23/2020,3152,92,38,636,Baluchistan
05/24/2020,3244,92,38,636,Baluchistan
05/25/2020,3337,93,38,636,Baluchistan
05/26/2020,3430,93,38,636,Baluchistan
05/27/2020,3523,93,38,636,Baluchistan
05/28/2020,3616,93,41,1289,Baluchistan
05/29/2020,3810,194,41,1289,Baluchistan
05/30/2020,4004,194,41,1289,Baluchistan
05/31/2020,4198,194,41,1289,Baluchistan
06/01/2020,4393,195,47,1507,Baluchistan
06/02/2020,4514,121,49,1565,Baluchistan
06/03/2020,4869,355,49,1565,Baluchistan
06/04/2020,5224,355,51,2021,Baluchistan
06/05/2020,5582,358,53,2037,Baluchistan
06/06/2020,5893,311,53,2037,Baluchistan
06/07/2020,6204,311,53,2037,Baluchistan
06/08/2020,6516,312,54,2313,Baluchistan
06/09/2020,6788,272,58,2360,Baluchistan
06/10/2020,7031,243,62,2462,Baluchistan
06/11/2020,7352,321,62,2462,Baluchistan
06/12/2020,7673,321,75,2673,Baluchistan
06/13/2020,7841,168,75,2673,Baluchistan
06/14/2020,8009,168,75,2673,Baluchistan
06/15/2020,8177,168,85,2859,Baluchistan
06/16/2020,8362,185,85,2859,Baluchistan
