Updated,Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
04/15/2020,27,0,0,6,Adygea
04/16/2020,43,16,1,15,Adygea
04/17/2020,79,36,2,15,Adygea
04/18/2020,84,5,2,15,Adygea
04/19/2020,91,7,2,15,Adygea
04/20/2020,100,9,2,16,Adygea
04/21/2020,108,8,2,21,Adygea
04/22/2020,113,5,3,26,Adygea
04/23/2020,114,1,3,32,Adygea
04/24/2020,117,3,3,32,Adygea
04/25/2020,119,2,3,32,Adygea
04/26/2020,134,15,3,32,Adygea
04/27/2020,142,8,3,32,Adygea
04/28/2020,150,8,3,32,Adygea
04/29/2020,154,4,3,37,Adygea
04/30/2020,163,9,3,48,Adygea
05/01/2020,165,2,3,48,Adygea
05/02/2020,168,3,5,49,Adygea
05/03/2020,178,10,6,76,Adygea
05/04/2020,185,7,6,98,Adygea
05/05/2020,190,5,7,107,Adygea
05/06/2020,202,12,7,107,Adygea
05/07/2020,206,4,7,114,Adygea
05/08/2020,212,6,7,114,Adygea
05/09/2020,220,8,7,140,Adygea
05/10/2020,224,4,7,173,Adygea
05/11/2020,241,17,7,173,Adygea
05/12/2020,252,11,7,184,Adygea
05/13/2020,271,19,8,187,Adygea
05/14/2020,276,5,8,207,Adygea
05/15/2020,307,31,8,214,Adygea
05/16/2020,347,40,8,222,Adygea
05/17/2020,398,51,8,222,Adygea
05/18/2020,430,32,8,240,Adygea
05/19/2020,461,31,8,249,Adygea
05/20/2020,525,64,8,263,Adygea
05/21/2020,561,36,8,274,Adygea
05/22/2020,591,30,8,290,Adygea
05/23/2020,622,31,9,290,Adygea
05/24/2020,671,49,9,295,Adygea
05/25/2020,696,25,9,295,Adygea
05/26/2020,721,25,9,300,Adygea
05/27/2020,759,38,9,307,Adygea
05/28/2020,776,17,9,307,Adygea
05/29/2020,794,18,9,332,Adygea
05/30/2020,813,19,9,354,Adygea
05/31/2020,854,41,9,371,Adygea
06/01/2020,874,20,9,394,Adygea
06/02/2020,890,16,9,413,Adygea
06/03/2020,904,14,9,465,Adygea
06/04/2020,937,33,9,487,Adygea
06/05/2020,962,25,9,519,Adygea
06/06/2020,995,33,10,540,Adygea
06/07/2020,1025,30,10,577,Adygea
06/08/2020,1069,44,10,606,Adygea
06/09/2020,1115,46,10,618,Adygea
06/10/2020,1158,43,12,651,Adygea
06/11/2020,1213,55,12,674,Adygea
06/12/2020,1251,38,12,708,Adygea
06/13/2020,1278,27,12,752,Adygea
06/14/2020,1311,33,12,771,Adygea
06/15/2020,1340,29,12,796,Adygea
06/16/2020,1377,37,12,796,Adygea
06/17/2020,1415,38,12,858,Adygea
06/18/2020,1446,31,12,896,Adygea
06/19/2020,1484,38,12,917,Adygea
06/20/2020,1512,28,12,917,Adygea
06/21/2020,1541,29,12,987,Adygea
06/22/2020,1574,33,12,987,Adygea
06/23/2020,1607,33,12,1028,Adygea
06/24/2020,1647,40,12,1096,Adygea
06/25/2020,1679,32,12,1096,Adygea
06/26/2020,1712,33,12,1149,Adygea
06/27/2020,1753,41,12,1149,Adygea
06/28/2020,1795,42,12,1239,Adygea
06/29/2020,1847,52,12,1291,Adygea
06/30/2020,1872,25,12,1291,Adygea
07/02/2020,1898,26,14,1302,Adygea
07/03/2020,1898,0,14,1302,Adygea
07/04/2020,1898,0,14,1302,Adygea
07/05/2020,1898,0,14,1302,Adygea
04/17/2020,1,0,0,0,Altay
04/18/2020,2,1,0,0,Altay
04/20/2020,4,2,0,0,Altay
04/21/2020,8,4,0,0,Altay
04/23/2020,9,1,0,0,Altay
04/25/2020,14,5,0,0,Altay
04/26/2020,15,1,0,0,Altay
04/27/2020,27,12,0,0,Altay
04/29/2020,30,3,0,0,Altay
04/30/2020,32,2,0,0,Altay
05/01/2020,33,1,0,0,Altay
05/02/2020,35,2,0,1,Altay
05/03/2020,36,1,0,1,Altay
05/04/2020,36,0,0,2,Altay
05/05/2020,37,1,0,2,Altay
05/06/2020,38,1,0,3,Altay
05/07/2020,40,2,0,5,Altay
05/08/2020,41,1,0,5,Altay
05/09/2020,51,10,0,12,Altay
05/10/2020,52,1,0,17,Altay
05/11/2020,54,2,0,18,Altay
