Country_Region,Confirmed,Deaths,Recovered
Afghanistan,26717,491,5508
Albania,1672,37,1055
Algeria,11147,788,7735
American Samoa,0,0,7735
Andorra,853,51,789
Angola,148,6,64
Anguilla,3,0,3
Antigua and Barbuda,26,3,20
Argentina,34146,878,9878
Armenia,17489,293,6571
Aruba,101,3,98
Australia,7347,103,6856
Austria,17189,681,16089
Azerbaijan,10662,126,5948
Bahamas,103,11,68
Bahrain,19553,47,13267
Bangladesh,94481,1262,18731
Barbados,97,7,83
Belarus,55369,318,31273
Belgium,60155,9663,16625
Belize,21,2,16
Benin,532,9,232
Bermuda,144,9,127
Bhutan,67,0,18
Bolivia,19883,659,3430
Bonaire,2,0,2
Bosnia and Herz.,3085,168,2162
Botswana,72,1,24
Brazil,923189,45241,441729
British Virgin Islands,8,1,7
Brunei,141,2,138
Bulgaria,3341,176,1730
Burkina Faso,894,53,804
Burundi,104,1,45
Cambodia,128,0,125
Cameroon,10218,276,5570
Canada,99467,8213,61400
Cape Verde,760,7,354
Cayman Islands,191,1,115
Central African Rep.,2222,7,369
Chad,850,73,720
Chile,184449,3383,159615
China,83221,4634,78377
Colombia,54931,1801,19952
Comoros,197,2,114
Costa Rica,1796,12,771
Croatia,2255,107,2140
Cuba,2262,84,1965
Curaçao,23,1,19
Cyprus,985,25,104
Czech Rep.,10111,332,6457
Côte d'Ivoire,5679,46,2590
Dem. Rep. Congo,4974,112,628
Denmark,12450,598,11125
Djibouti,4501,43,3183
Dominica,18,0,16
Dominican Rep.,24105,633,12208
Ecuador,47943,3970,4375
Egypt,47856,1766,12329
El Salvador,4066,78,1413
Eq. Guinea,1645,12,200
Eritrea,109,0,39
Estonia,1975,69,1717
Ethiopia,3630,61,620
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,18
Finland,7131,326,6200
France,157716,29547,29123
French Polynesia,60,0,60
Gabon,4033,27,1334
Gaza Strip,72,27,1334
Georgia,883,14,704
Germany,186839,8800,173070
Ghana,12277,54,4258
Gibraltar,176,0,172
Greece,3148,184,1374
Greenland,13,0,13
Grenada,23,0,22
Guadeloupe,145,10,68
Guam,186,5,168
