Country_Region,Confirmed,Deaths,Recovered
Afghanistan,8676,193,930
Albania,964,31,758
Algeria,7542,568,3968
American Samoa,0,0,3968
Andorra,762,51,639
Angola,55,3,17
Anguilla,3,0,3
Antigua and Barbuda,24,3,11
Argentina,9270,403,2920
Armenia,5606,70,2419
Aruba,101,3,95
Australia,7079,100,6446
Austria,16295,633,14882
Azerbaijan,3631,41,2198
Bahamas,97,11,44
Bahrain,7888,12,3568
Bangladesh,26738,386,5207
Barbados,90,7,68
Belarus,32426,179,11415
Belgium,55983,9150,14847
Belize,18,2,16
Benin,345,2,57
Bermuda,126,9,78
Bhutan,21,0,5
Bolivia,4919,199,533
Bonaire,2,0,2
Bosnia and Herz.,2338,134,1557
Botswana,25,1,17
Brazil,291579,18859,116683
British Virgin Islands,8,1,6
Brunei,141,1,136
Bulgaria,2292,116,684
Burkina Faso,809,52,661
Burundi,42,1,20
Cambodia,122,0,122
Cameroon,3733,146,1595
Canada,80142,6031,40776
Cape Verde,349,3,85
Cayman Islands,116,1,55
Central African Rep.,401,0,18
Chad,565,57,177
Chile,53617,544,22504
China,82965,4634,78244
Colombia,17687,630,4256
Comoros,34,1,8
Costa Rica,897,10,582
Croatia,2234,96,1978
Cuba,1900,79,1573
Curaçao,16,1,14
Cyprus,922,24,104
Czech Rep.,8721,308,5830
Côte d'Ivoire,2231,29,1083
Dem. Rep. Congo,1730,61,302
Denmark,11315,554,9536
Djibouti,1828,9,1052
Dominica,16,0,16
Dominican Rep.,13657,448,7142
Ecuador,34854,2888,3536
Egypt,14229,680,3994
El Salvador,1640,32,537
Eq. Guinea,890,7,22
Eritrea,39,0,38
Estonia,1794,64,956
Ethiopia,389,5,122
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,15
Finland,6555,304,4800
France,143845,28263,63354
French Polynesia,60,0,59
Gabon,1567,12,365
Gaza Strip,30,12,365
Georgia,713,12,475
Germany,176007,8090,156802
Ghana,6269,31,1773
Gibraltar,149,0,145
Greece,2850,166,1374
Greenland,11,0,11
Grenada,22,0,14
Guadeloupe,145,10,68
Guam,163,5,128
Guatemala,2133,43,155
Guernsey,252,13,235
Guinea,2965,18,1525
Guinea-Bissau,1089,6,42
Guyana,126,10,46
Haiti,596,22,21
Honduras,2955,147,349
Hungary,3598,470,1454
Iceland,1803,10,1789
India,106750,3303,42298
Indonesia,19189,1242,4575
Iran,126949,7183,98808
Iraq,3724,134,2438
Ireland,24315,1571,19470
Isle of Man,336,24,302
Israel,16665,279,13504
Italy,227364,32330,132282
Jamaica,526,9,127
Japan,16424,777,12286
Jersey,306,29,12286
