Country_Region,Confirmed,Deaths,Recovered
Afghanistan,7072,173,784
Albania,946,31,715
Algeria,7019,548,3507
American Samoa,0,0,3507
Andorra,761,51,617
Angola,48,2,14
Anguilla,3,0,3
Antigua and Barbuda,24,3,11
Argentina,8055,373,2556
Armenia,4823,61,1925
Aruba,101,3,93
Australia,7045,98,6366
Austria,16167,629,14563
Azerbaijan,3274,39,2015
Bahamas,96,11,42
Bahrain,6956,12,2910
Bangladesh,22268,328,4373
Barbados,88,7,68
Belarus,29650,165,9932
Belgium,55280,9052,14630
Belize,18,2,16
Benin,342,2,83
Bermuda,124,9,73
Bhutan,21,0,5
Bolivia,4088,169,473
Bonaire,2,0,2
Bosnia and Herz.,2290,133,1436
Botswana,25,1,17
Brazil,241080,16118,94122
British Virgin Islands,8,1,6
Brunei,141,1,136
Bulgaria,2211,108,598
Burkina Faso,796,51,644
Burundi,23,1,11
Cambodia,122,0,122
Cameroon,3317,140,1567
Canada,77002,5782,38550
Cape Verde,333,2,67
Cayman Islands,102,1,55
Central African Rep.,327,0,13
Chad,503,53,117
Chile,43781,450,19213
China,82947,4634,78227
Colombia,15574,574,3751
Comoros,11,1,3
Costa Rica,856,6,565
Croatia,2226,95,1936
Cuba,1872,79,1495
Curaçao,16,1,14
Cyprus,916,24,104
Czech Rep.,8475,298,5462
Côte d'Ivoire,2109,27,1004
Dem. Rep. Congo,1454,61,270
Denmark,11125,547,9227
Djibouti,1401,4,972
Dominica,16,0,15
Dominican Rep.,12725,434,5847
Ecuador,33182,2736,3433
Egypt,12229,630,3742
El Salvador,1413,30,462
Eq. Guinea,677,7,22
Eritrea,39,0,38
Estonia,1774,63,938
Ethiopia,317,5,113
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,15
Finland,6420,298,5000
France,142411,28108,61213
French Polynesia,60,0,59
Gabon,1376,11,244
Gaza Strip,20,11,244
Georgia,695,12,425
Germany,174355,7914,153400
Ghana,5855,29,1754
Gibraltar,148,0,145
Greece,2834,163,1374
Greenland,11,0,11
Grenada,22,0,14
Guadeloupe,145,10,68
Guam,157,5,128
Guatemala,1763,33,138
Guernsey,252,13,232
Guinea,2727,16,1133
Guinea-Bissau,990,4,26
Guyana,120,10,44
Haiti,456,20,21
Honduras,2565,138,278
Hungary,3509,451,1396
Iceland,1802,10,1786
India,90927,2872,34109
Indonesia,17514,1148,4129
Iran,120198,6988,94464
Iraq,3404,123,2218
Ireland,24112,1543,19470
Isle of Man,335,24,285
Israel,16617,272,12884
Italy,225435,31908,125176
Jamaica,517,9,121
Japan,16305,749,10809
Jersey,302,27,226
Jordan,613,9,408
Kazakhstan,6157,34,3256
Kenya,887,50,313
Korea,11065,263,9888
Kosovo,985,29,691
Kuwait,14850,112,4093
Kyrgyzstan,1138,14,804
Lao PDR,19,0,14
Latvia,1009,19,662
Lebanon,921,26,247
Lesotho,1,0,0
Liberia,226,21,120
Libya,66,3,28
Liechtenstein,82,1,55
Lithuania,1541,56,997
Luxembourg,3945,107,3702
Macao SAR,45,0,44
Macedonia,1792,101,1293
Madagascar,304,4,114
Malawi,70,4,24
Malaysia,6894,113,5571
Maldives,1090,4,58
Mali,860,52,479
Malta,553,6,454
Mauritania,62,4,6
Mauritius,334,10,322
Mayotte,221,3,77
Mexico,49219,5177,31848
Moldova,6060,211,2408
Monaco,96,4,87
Mongolia,136,0,21
Montenegro,324,9,311
