Country_Region,Confirmed,Deaths,Recovered
Afghanistan,32672,826,19164
Albania,2819,74,1637
Algeria,15500,946,11181
American Samoa,0,0,11181
Andorra,855,52,800
Angola,346,19,107
Anguilla,3,0,3
Antigua and Barbuda,69,3,22
Argentina,75363,1481,25211
Armenia,27900,477,15935
Aruba,105,3,98
Australia,8362,104,7319
Austria,18165,705,16607
Azerbaijan,19801,241,11291
Bahamas,104,11,77
Bahrain,28857,96,23959
Bangladesh,159679,1997,70721
Barbados,97,7,90
Belarus,63270,418,50669
Belgium,61838,9771,17091
Belize,30,2,19
Benin,1199,21,333
Bermuda,146,9,134
Bhutan,79,0,51
Bolivia,38071,1378,10766
Bonaire,2,0,2
Bosnia and Herz.,4962,191,2550
Botswana,227,1,28
Brazil,1577004,64265,978615
British Virgin Islands,8,1,7
Brunei,141,3,138
Bulgaria,5497,239,2892
Burkina Faso,987,53,852
Burundi,170,1,115
Cambodia,141,0,131
Cameroon,13711,328,11114
Canada,105316,8674,68990
Cape Verde,1421,16,654
Cayman Islands,201,1,193
Central African Rep.,3969,48,914
Chad,871,74,786
Chile,291847,6192,257445
China,83545,4634,78509
Colombia,113389,3942,45334
Comoros,309,7,241
Costa Rica,4621,18,1721
Croatia,3094,113,2183
Cuba,2369,86,2227
Curaçao,25,1,23
Cyprus,108,4,104
Czech Rep.,12440,351,7852
Côte d'Ivoire,10462,72,4807
Dem. Rep. Congo,7379,182,2961
Denmark,13047,606,11817
Djibouti,4736,55,4580
Dominica,18,0,18
Dominican Rep.,37425,794,18602
Ecuador,61535,4769,5900
Egypt,74035,3280,20103
El Salvador,7777,217,4434
Eq. Guinea,3071,51,842
Eritrea,203,0,53
Estonia,1993,69,1870
Ethiopia,5846,103,2430
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,18
Finland,7257,329,6700
France,166960,29893,77060
French Polynesia,62,0,60
Gabon,5620,44,2555
Gaza Strip,72,44,2555
Georgia,948,15,821
Germany,196096,9010,181302
Ghana,19388,117,14330
Gibraltar,178,0,176
Greece,3511,192,1374
Greenland,13,0,13
Grenada,23,0,23
Guam,301,5,179
Guatemala,22501,920,3330
Guernsey,252,13,238
Guinea,5521,33,4446
Guinea-Bissau,1765,25,676
Guyana,272,14,117
Haiti,6230,110,1286
Honduras,22921,629,2250
Hungary,4174,589,2784
Iceland,1863,10,1832
India,649666,18679,394411
Indonesia,62142,3089,28219
Iran,237878,11408,198949
Iraq,58354,2368,31077
Ireland,25509,1741,23349
Isle of Man,336,24,312
Israel,29236,330,17816
Italy,241419,34854,109039
Jamaica,728,10,565
Japan,19282,977,16959
Jordan,1147,10,897
Kazakhstan,45719,188,15276
Kenya,7577,159,2236
Korea,13091,283,11811
Kosovo,3356,66,1707
Kuwait,49303,365,39943
Kyrgyzstan,7094,78,2714
Lao PDR,19,0,19
Latvia,1123,30,1000
Lebanon,1855,35,1304
Lesotho,63,0,11
Liberia,833,37,346
Libya,918,27,230
Liechtenstein,83,1,80
Lithuania,1831,79,1545
Luxembourg,4476,110,4016
Macao SAR,46,0,45
Macedonia,6932,334,2987
Madagascar,2726,26,1057
Malawi,1613,17,317
Malaysia,8658,121,8461
Maldives,2435,10,2030
