Country_Region,Confirmed,Deaths,Recovered
Afghanistan,1,0,0
Australia,22,0,0
Bahrain,1,0,0
Belgium,1,0,0
Cambodia,1,0,0
Cameroon,1,0,0
Canada,11,0,3
China,77262,2595,24734
Egypt,1,0,24734
Finland,1,0,24734
France,12,1,11
Germany,16,0,11
India,3,0,12
Iran,64,12,1
Iraq,1,12,1
Israel,2,0,1
Italy,229,6,1
Japan,157,1,22
Korea,833,7,18
Kuwait,5,0,22
Lebanon,1,0,22
Malaysia,22,0,22
Nepal,1,0,22
Oman,2,0,22
Philippines,3,1,22
Russia,2,0,22
Singapore,90,0,51
Spain,4,1,2
Sri Lanka,1,0,2
Sweden,1,0,2
Switzerland,1,-1,2
Thailand,35,0,2
United Arab Emirates,13,0,2
United Kingdom,13,0,2
United States,35,2,7
Vietnam,16,0,7
台湾,30,1,2
香港,81,2,12
