Country_Region,Confirmed,Deaths,Recovered
Afghanistan,6664,169,778
Albania,933,31,714
Algeria,6821,542,3409
American Samoa,0,0,3409
Andorra,761,51,615
Angola,48,2,14
Anguilla,3,0,3
Antigua and Barbuda,24,3,11
Argentina,7792,363,2521
Armenia,4472,60,1791
Aruba,101,3,93
Australia,7036,98,6366
Austria,16146,629,14471
Azerbaijan,3167,36,1944
Bahamas,96,11,41
Bahrain,6747,12,2753
Bangladesh,20995,314,4117
Barbados,86,7,67
Belarus,28681,160,9498
Belgium,54989,9005,14460
Belize,18,2,16
Benin,341,2,83
Bermuda,123,9,73
Bhutan,21,0,5
Bolivia,3826,165,434
Bonaire,2,0,2
Bosnia and Herz.,2267,129,1355
Botswana,24,1,17
Brazil,233142,15633,89672
British Virgin Islands,8,1,6
Brunei,141,1,134
Bulgaria,2175,105,573
Burkina Faso,782,51,595
Burundi,15,1,7
Cambodia,122,0,122
Cameroon,3105,140,1567
Canada,75770,5677,37819
Cape Verde,328,2,67
Cayman Islands,98,1,55
Central African Rep.,314,0,13
Chad,474,50,111
Chile,41428,421,18014
China,82941,4633,78219
Colombia,14939,562,3587
Comoros,11,1,3
Costa Rica,846,6,551
Croatia,2224,95,1913
Cuba,1862,79,1460
Curaçao,16,1,14
Cyprus,914,24,104
Czech Rep.,8455,296,5422
Côte d'Ivoire,2061,25,987
Dem. Rep. Congo,1369,61,229
Denmark,11056,543,9107
Djibouti,1331,4,950
Dominica,16,0,15
Dominican Rep.,12314,428,3726
Ecuador,32723,2688,3433
Egypt,11719,612,3526
El Salvador,1338,27,441
Eq. Guinea,635,7,22
Eritrea,39,0,38
Estonia,1770,63,934
Ethiopia,306,5,113
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,15
Finland,6397,297,5000
France,142291,27625,61066
French Polynesia,60,0,59
Gabon,1320,11,244
Gaza Strip,20,11,244
Georgia,681,12,419
Germany,173772,7881,152600
Ghana,5735,29,1754
Gibraltar,148,0,144
Greece,2819,162,1374
Greenland,11,0,11
Grenada,22,0,14
Guadeloupe,145,10,68
Guam,155,5,128
Guatemala,1643,30,135
Guernsey,252,13,232
Guinea,2658,16,1133
Guinea-Bissau,969,4,26
Guyana,117,10,43
Haiti,310,20,19
Honduras,2460,134,264
Hungary,3473,448,1371
Iceland,1802,10,1782
India,85940,2752,30152
Indonesia,17025,1089,3911
Iran,118392,6937,93147
Iraq,3260,121,2126
Ireland,24048,1533,19470
Isle of Man,335,24,285
Israel,16608,268,12820
Italy,224760,31763,122810
Jamaica,511,9,121
Japan,16285,744,10809
Jersey,302,27,226
Jordan,607,9,404
Kazakhstan,5850,34,2980
Kenya,830,50,301
Korea,11050,262,9851
Kosovo,978,29,690
Kuwait,13802,107,3640
Kyrgyzstan,1117,14,783
Lao PDR,19,0,14
Latvia,1008,19,662
Lebanon,911,26,247
Lesotho,1,0,0
Liberia,223,20,116
Libya,65,3,28
Liechtenstein,82,1,55
Lithuania,1534,55,988
Luxembourg,3930,104,3699
Macao SAR,45,0,43
Macedonia,1762,98,1267
Madagascar,283,4,114
Malawi,65,4,24
Malaysia,6872,113,5512
Maldives,1078,4,58
Mali,835,48,479
Malta,546,6,450
Mauritania,40,4,7
Mauritius,334,10,322
Mayotte,221,3,77
Mexico,47144,5045,30451
Moldova,5934,207,2344
Monaco,96,4,87
Mongolia,135,0,20
Montenegro,324,9,311
Montserrat,11,1,10
Morocco,6741,192,3487
Mozambique,129,0,43
Myanmar,182,6,96
Namibia,16,0,13
