Country_Region,Confirmed,Deaths,Recovered
Afghanistan,1031,36,131
Albania,562,26,314
Algeria,2629,375,1047
Andorra,713,36,235
Angola,24,2,2
Anguilla,3,0,1
Argentina,2930,134,708
Armenia,1339,22,545
Aruba,97,2,49
Australia,6606,71,4230
Austria,14696,452,10501
Azerbaijan,1398,19,712
Bahamas,58,9,10
Bahrain,1881,7,762
Bangladesh,2456,91,75
Barbados,75,5,17
Belarus,5807,47,494
Belgium,38496,5683,8757
Bermuda,86,5,35
Bolivia,564,33,31
Bonaire,1,0,0
Bosnia and Herz.,1262,49,347
Botswana,20,1,0
Brazil,38654,2462,14026
British Virgin Islands,4,1,2
Brunei,138,1,115
Bulgaria,894,42,161
Burkina Faso,576,36,338
Burundi,5,1,4
Cambodia,122,0,105
Cameroon,1090,42,305
Canada,35056,1587,11843
Cape Verde,61,1,1
Cayman Islands,63,1,7
Chad,33,0,8
Chile,10088,133,3621
China,82735,4632,77062
Colombia,3792,179,634
Congo,151,6,11
Costa Rica,660,5,112
Croatia,1871,47,709
Cuba,1035,34,255
Curaçao,15,1,11
Cyprus,767,17,79
Czech Rep.,6746,189,1298
Côte d'Ivoire,847,9,260
Dem. Rep. Congo,327,25,26
Denmark,7580,355,4141
Djibouti,846,2,102
Dominica,16,0,8
Dominican Rep.,4964,235,363
Ecuador,9468,474,1061
Egypt,3144,239,732
El Salvador,218,7,44
Eq. Guinea,80,0,4
Eritrea,39,0,3
Estonia,1528,40,164
Ethiopia,108,3,16
Falkland Is.,11,0,2
Faroe Is.,185,0,176
Finland,4026,94,1700
France,112606,19718,36578
French Guiana,96,1,13
French Polynesia,55,0,19
French-Guadeloupe,76,10,50
French-Martinique,66,5,48
Gambia,10,1,2
Georgia,394,4,86
Germany,139897,4294,80775
Ghana,1042,9,99
Greece,2240,113,269
Guam,136,5,269
Guatemala,257,7,21
Guernsey,239,9,21
Guinea,579,5,87
Guinea-Bissau,50,0,3
Guyana,65,7,9
Haiti,47,3,0
Honduras,477,46,10
Hungary,1916,189,250
Iceland,1773,10,1328
India,16116,519,2302
Indonesia,6575,582,686
Iran,82211,5118,57023
Iraq,1539,82,1009
Ireland,15251,610,1009
Isle of Man,298,6,193
Israel,13884,171,3247
Italy,178972,23660,47055
Jamaica,196,5,27
Japan,10751,171,1069
Jersey,249,12,1069
Jordan,417,7,276
Kazakhstan,1711,19,401
Kenya,270,14,67
Korea,10674,236,8042
Kosovo,561,12,67
Kuwait,1915,7,305
Kyrgyzstan,554,5,133
Latvia,739,5,88
Lebanon,677,21,99
Liberia,91,8,7
Libya,49,1,11
Liechtenstein,81,1,55
Lithuania,1298,37,242
Luxembourg,3550,73,627
Macao SAR,45,0,17
Macedonia,1207,51,178
Madagascar,121,0,39
Malawi,20,2,39
Malaysia,5389,89,3197
Maldives,52,0,16
Mali,224,14,42
Malta,427,3,118
Martinique,163,12,73
Mauritius,328,9,208
Mayotte,264,4,24
Mexico,8261,686,2125
Moldova,2472,67,457
Monaco,94,3,22
Mongolia,32,0,7
Montenegro,308,5,55
Montserrat,11,0,2
Morocco,2855,141,327
Mozambique,39,0,4
Myanmar,111,5,5
Nepal,34,0,1
Netherlands,32655,3684,3459
New Caledonia,18,0,14
New Zealand,1431,12,912
Nicaragua,11,2,6
Niger,648,20,117
Nigeria,627,21,170
Northern Mariana Islands,14,2,9
Norway,7068,154,9
Oman,1266,6,233
Pakistan,8348,168,1765
Panama,4467,126,165
Paraguay,208,8,41
Peru,15628,400,6811
Philippines,6259,409,572
Poland,9287,360,1040
Portugal,20206,714,610
Puerto Rico,1213,62,610
Qatar,5448,8,518
Romania,8746,434,1892
Russia,42853,361,3291
Rwanda,147,0,76
Réunion,408,0,237
Saint Martin,11,0,0
San Marino,461,39,60
Saudi Arabia,9362,97,1398
Senegal,367,3,220
Serbia,6318,122,753
Seychelles,11,0,5
Sierra Leone,35,0,6
Singapore,6588,11,768
Slovakia,1173,13,229
Slovenia,1331,74,192
Somalia,135,7,192
South Africa,3158,54,903
Spain,198674,20453,77357
Sri Lanka,254,7,96
Sudan,66,10,96
Swaziland,23,1,8
Sweden,14664,1964,96
Switzerland,27740,1403,17800
Syria,39,3,5
Tanzania,170,7,11
Thailand,2765,47,1928
Timor-Leste,19,0,1
Togo,84,5,48
Tunisia,884,38,43
Turkey,86306,2017,11976
U.S. Virgin Islands,53,3,48
Uganda,56,0,20
Ukraine,5710,151,347
United Arab Emirates,6781,41,1286
United Kingdom,120067,16509,1918
United States,750718,35815,70172
Uruguay,528,10,298
Uzbekistan,1543,5,225
Venezuela,256,9,117
Vietnam,268,0,202
Zambia,61,3,33
台湾,420,6,189
香港,1026,4,602
