Country_Region,Confirmed,Deaths,Recovered
Afghanistan,27124,491,5508
Albania,1722,38,1064
Algeria,11268,799,7842
American Samoa,0,0,7842
Andorra,854,52,789
Angola,155,7,64
Anguilla,3,0,3
Antigua and Barbuda,26,3,20
Argentina,35539,913,10161
Armenia,18033,302,6814
Aruba,101,3,98
Australia,7370,103,6858
Austria,17203,687,16012
Azerbaijan,10826,126,5948
Bahamas,104,11,72
Bahrain,19961,49,13866
Bangladesh,98489,1305,36264
Barbados,97,7,83
Belarus,56032,324,32735
Belgium,60244,9675,16684
Belize,22,2,17
Benin,572,9,237
Bermuda,144,9,127
Bhutan,67,0,22
Bolivia,20685,679,3752
Bonaire,2,0,2
Bosnia and Herz.,3141,168,2178
Botswana,75,1,24
Brazil,955377,46510,477364
British Virgin Islands,8,1,7
Brunei,141,3,138
Bulgaria,3453,181,1817
Burkina Faso,895,53,807
Burundi,112,1,75
Cambodia,128,0,126
Cameroon,10572,276,5570
Canada,99853,8254,62017
Cape Verde,781,7,354
Cayman Islands,193,1,123
Central African Rep.,2289,10,382
Chad,853,74,720
Chile,220628,3615,185546
China,83265,4634,78379
Colombia,57046,1864,20366
Comoros,203,3,127
Costa Rica,1871,12,794
Croatia,2258,107,2140
Cuba,2273,84,1994
Curaçao,23,1,19
Cyprus,985,25,104
Czech Rep.,10162,333,6457
Côte d'Ivoire,6063,46,2637
Dem. Rep. Congo,5037,112,628
Denmark,12494,598,11125
Djibouti,4539,43,3324
Dominica,18,0,16
Dominican Rep.,24645,635,12208
Ecuador,48490,4007,4910
Egypt,49219,1850,12730
El Salvador,4200,82,2137
Eq. Guinea,1664,32,515
Eritrea,121,0,39
Estonia,1977,69,1743
Ethiopia,3759,63,738
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,18
Finland,7134,326,6200
France,158174,29575,29123
French Polynesia,60,0,60
Gabon,4114,29,1432
Gaza Strip,72,29,1432
Georgia,888,14,731
Germany,187184,8830,173070
Ghana,12590,66,4326
Gibraltar,176,0,172
Greece,3187,184,1374
Greenland,13,0,13
Grenada,23,0,22
Guadeloupe,145,10,68
Guam,188,5,169
Guatemala,11251,432,2096
Guernsey,252,13,238
Guinea,4639,26,3327
Guinea-Bissau,1504,15,153
Guyana,177,12,99
Haiti,4547,80,24
Honduras,10299,336,1075
Hungary,4078,567,2547
Iceland,1816,10,1796
India,354065,11903,186935
Indonesia,41431,2276,16243
Iran,195051,9185,154812
Iraq,24254,774,9862
Ireland,25341,1710,23213
Isle of Man,336,24,312
Israel,19783,303,15459
Italy,237828,34448,38092
Jamaica,626,10,430
Japan,17628,931,15850
Jersey,318,30,295
Jordan,981,9,693
Kazakhstan,15542,97,9716
Kenya,4044,107,1328
Korea,12257,280,10774
Kosovo,1833,34,953
Kuwait,37533,306,28206
Kyrgyzstan,2562,30,1902
Lao PDR,19,0,19
Latvia,1108,30,875
Lebanon,1473,32,889
Lesotho,4,0,2
Liberia,509,33,222
