Country_Region,Confirmed,Deaths,Recovered
Switzerland,29586,1737,23400
Syria,43,3,21
São Tomé and Príncipe,632,12,4
São Tomé and Príncipe,16,1,4
Tajikistan,15,0,0
Tanzania,483,16,167
Thailand,2954,54,2684
The Gambia,12,1,8
Timor-Leste,24,0,2
Togo,116,9,65
Trinidad and Tobago,116,8,72
Tunisia,998,41,305
Turkey,120204,3174,48886
Turks and Caicos Islands,12,1,5
U.S. Virgin Islands,66,4,51
Uganda,83,0,52
Ukraine,10861,272,1238
United Arab Emirates,12481,105,2429
United Kingdom,171253,27510,1918
United States,1062675,57137,128436
Uruguay,630,15,412
Uzbekistan,2039,9,1096
Vatican City,11,0,2
Venezuela,333,10,142
Vietnam,270,0,222
Yemen,6,2,1
Zambia,106,3,55
Zimbabwe,40,4,5
台湾,430,6,322
香港,1039,4,846
