Country_Region,Confirmed,Deaths,Recovered
Afghanistan,30967,737,12588
Albania,2402,55,1384
Algeria,13273,897,9371
American Samoa,0,0,9371
Andorra,855,52,799
Angola,267,11,81
Anguilla,3,0,3
Antigua and Barbuda,69,3,22
Argentina,59920,1232,19130
Armenia,24645,426,13116
Aruba,102,3,98
Australia,7686,104,6979
Austria,17656,698,16348
Azerbaijan,16424,198,9026
Bahamas,104,11,77
Bahrain,25705,83,20517
Bangladesh,137787,1738,55727
Barbados,97,7,85
Belarus,61475,383,45027
Belgium,61295,9732,16941
Belize,23,2,17
Benin,1149,16,306
Bermuda,146,9,134
Bhutan,76,0,38
Bolivia,31524,1014,8158
Bonaire,2,0,2
Bosnia and Herz.,4215,183,2338
Botswana,158,1,25
Brazil,1344143,57622,715905
British Virgin Islands,8,1,7
Brunei,141,3,138
Bulgaria,4625,216,2475
Burkina Faso,959,53,830
Burundi,170,1,115
Cambodia,141,0,129
Cameroon,13039,313,10100
Canada,103250,8522,66191
Cape Verde,1155,12,570
Cayman Islands,198,1,169
Central African Rep.,3429,45,699
Chad,866,74,780
Chile,271982,5509,215075
China,83500,4634,78451
Colombia,91769,3106,28968
Comoros,272,7,161
Costa Rica,3052,12,1280
Croatia,2691,107,2152
Cuba,2332,86,2201
Curaçao,23,1,19
Cyprus,108,4,104
Czech Rep.,11603,347,6457
Côte d'Ivoire,9101,66,3587
Dem. Rep. Congo,6827,157,985
Denmark,12925,604,11508
Djibouti,4651,52,4348
Dominica,18,0,18
Dominican Rep.,31816,733,16223
Ecuador,55255,4429,5500
Egypt,65188,2789,17539
El Salvador,6173,164,3557
Eq. Guinea,2267,32,515
Eritrea,191,0,53
Estonia,1987,69,1818
Ethiopia,5689,98,2132
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,18
Finland,7219,328,6600
France,163980,29778,75649
French Polynesia,60,0,60
Gabon,5332,40,2327
Gaza Strip,72,40,2327
Georgia,924,14,785
Germany,193499,8957,177666
Ghana,16742,112,12720
Gibraltar,176,0,176
Greece,3374,191,1374
Greenland,13,0,13
Grenada,23,0,23
