Country_Region,Confirmed,Deaths,Recovered
Afghanistan,1176,40,150
Albania,609,26,327
Algeria,2811,392,1099
American Samoa,0,0,1099
Andorra,720,36,248
Angola,24,2,6
Anguilla,3,0,1
Antigua and Barbuda,23,3,0
Argentina,3133,151,840
Armenia,1473,24,609
Aruba,99,2,51
Australia,6645,72,4291
Austria,14810,491,10631
Azerbaijan,1480,19,791
Bahamas,64,9,11
Bahrain,1907,7,773
Bangladesh,3382,110,85
Barbados,75,5,25
Belarus,6723,55,514
Belgium,40956,5998,9002
Belize,18,2,0
Benin,55,1,27
Bermuda,94,5,35
Bhutan,6,0,2
Bolivia,609,37,31
Bonaire,2,0,1
Bosnia and Herz.,1321,51,381
Botswana,20,1,0
Brazil,43079,2741,22991
British Virgin Islands,5,1,2
Brunei,138,1,116
Bulgaria,975,45,170
Burkina Faso,600,38,362
Burundi,5,1,4
Cambodia,122,0,110
Cameroon,1220,43,329
Canada,38422,1834,13188
Cape Verde,70,1,1
Cayman Islands,67,1,7
Central African Rep.,14,0,10
Chad,33,0,8
Chile,10832,147,4676
China,82758,4632,77123
Colombia,4149,196,804
Congo,173,6,16
Costa Rica,669,6,124
Croatia,1908,48,801
Cuba,1112,36,285
Curaçao,15,1,11
Cyprus,784,17,52
Czech Rep.,7033,204,1559
Côte d'Ivoire,916,13,303
Dem. Rep. Congo,350,25,35
Denmark,7891,370,4700
Djibouti,945,2,112
Dominica,16,0,8
Dominican Rep.,5300,260,416
Ecuador,10398,520,1150
Egypt,3490,264,870
El Salvador,237,7,46
Eq. Guinea,82,0,7
Eritrea,39,0,3
Estonia,1552,43,169
Ethiopia,114,3,16
Falkland Is.,12,0,4
Faroe Is.,185,0,178
Fiji,18,0,3
Finland,4284,141,1700
France,117324,20796,39181
French Guiana,97,1,76
French Polynesia,57,0,19
French-Guadeloupe,76,10,50
French-Martinique,66,5,48
Gabon,156,1,16
Gambia,10,1,2
Georgia,408,4,97
Germany,143457,4598,87055
Ghana,1116,9,99
Gibraltar,132,0,120
Greece,2401,121,269
Greenland,11,0,11
Grenada,14,0,0
Guadeloupe,148,10,73
Guam,136,5,97
Guatemala,302,7,22
Guernsey,241,10,123
Guinea,688,6,127
Guinea-Bissau,50,0,3
Guyana,67,7,9
Haiti,59,3,0
Honduras,510,46,10
Hungary,2098,213,267
Iceland,1785,10,1362
India,18985,603,3260
Indonesia,7135,616,747
Iran,84802,5297,60965
Iraq,1602,83,1043
Ireland,16040,730,9233
Isle of Man,307,9,200
Israel,14480,181,4049
Italy,183957,24648,48877
Jamaica,233,5,27
Japan,11496,277,1239
Jersey,255,14,133
Jordan,428,7,297
Kazakhstan,1995,19,489
Kenya,296,14,74
Korea,10694,238,8213
Kosovo,604,18,128
Kuwait,2080,11,367
Kyrgyzstan,590,7,216
Lao PDR,19,0,2
Latvia,761,11,88
Lebanon,682,22,103
Liberia,101,8,7
Libya,55,1,15
Liechtenstein,81,1,55
Lithuania,1350,38,298
Luxembourg,3618,78,637
Macao SAR,45,0,22
Macedonia,1231,55,200
Madagascar,121,0,39
Malawi,22,2,3
Malaysia,5482,89,3295
Maldives,86,0,16
Mali,258,14,57
Malta,443,3,126
Martinique,163,12,73
Mauritania,7,1,6
Mauritius,328,9,224
Mayotte,284,4,117
Mexico,9501,857,2627
Moldova,2614,73,505
Monaco,94,3,23
Mongolia,33,0,7
Montenegro,313,5,101
Montserrat,11,0,2
Morocco,3209,145,350
Mozambique,39,0,8
Myanmar,121,5,9
Namibia,16,0,6
Nepal,42,0,5
Netherlands,34134,3916,5
New Zealand,1445,13,1006
Nicaragua,11,2,6
Niger,657,20,127
Nigeria,782,22,188
Northern Mariana Islands,14,2,11
Norway,7166,163,11
Oman,1508,8,238
Pakistan,9565,201,2066
Panama,4644,126,165
Paraguay,213,9,46
Peru,17787,445,2642
Philippines,6599,428,613
Poland,9856,401,1297
Portugal,21379,762,610
Puerto Rico,1298,64,610
Qatar,6533,9,555
Romania,9242,482,2153
Russia,52763,456,3873
Rwanda,150,0,84
Réunion,141,0,58
Saint Lucia,15,0,0
Saint Martin,37,2,19
San Marino,476,40,61
Saudi Arabia,11631,109,1640
Senegal,409,5,235
Serbia,6890,130,870
Seychelles,11,0,5
Sierra Leone,50,0,6
Singapore,9125,11,801
Slovakia,1244,14,258
Slovenia,1345,77,197
Somalia,261,7,10
South Africa,3465,58,1055
Spain,204178,21282,80587
Sri Lanka,304,7,102
Sudan,116,12,8
Suriname,10,1,6
Swaziland,31,1,8
Sweden,15835,2087,550
Switzerland,28063,1473,19400
Syria,42,3,6
Tanzania,269,10,11
Thailand,2811,47,1999
Timor-Leste,23,0,1
Togo,86,6,56
Trinidad and Tobago,114,8,22
Tunisia,909,38,170
Turkey,95591,2259,14918
Turks and Caicos Islands,11,1,0
U.S. Virgin Islands,54,3,48
Uganda,61,0,38
Ukraine,6592,174,359
United Arab Emirates,7755,46,1360
United Kingdom,129044,18100,1360
United States,801228,40079,75025
Uruguay,543,10,324
Uzbekistan,1678,6,261
Vatican City,9,0,2
Venezuela,288,10,117
Vietnam,268,0,216
Zambia,70,3,35
Zimbabwe,28,3,2
台湾,425,6,203
香港,1030,4,650
