Country_Region,Confirmed,Deaths,Recovered
Afghanistan,31517,746,14131
Albania,2535,62,1459
Algeria,13907,912,9671
American Samoa,0,0,9671
Andorra,855,52,799
Angola,284,13,93
Anguilla,3,0,3
Antigua and Barbuda,69,3,22
Argentina,64517,1307,21125
Armenia,25542,443,14048
Aruba,103,3,98
Australia,7834,104,7008
Austria,17766,705,16420
Azerbaijan,17524,213,9715
Bahamas,104,11,77
Bahrain,26758,87,20928
Bangladesh,145483,1847,59624
Barbados,97,7,85
Belarus,62118,392,46054
Belgium,61427,9747,16984
Belize,23,2,17
Benin,1193,19,323
Bermuda,146,9,134
Bhutan,77,0,38
Bolivia,33219,1123,8928
Bonaire,2,0,2
Bosnia and Herz.,4453,186,2402
Botswana,227,1,28
Brazil,1402041,59594,790040
British Virgin Islands,8,1,7
Brunei,141,3,138
Bulgaria,4831,223,2582
Burkina Faso,961,53,830
Burundi,178,1,115
Cambodia,141,0,130
Cameroon,13263,313,10100
Canada,104204,8591,67528
Cape Verde,1216,12,608
Cayman Islands,200,1,189
Central African Rep.,3613,47,773
Chad,867,74,781
Chile,279393,5688,241229
China,83531,4634,78469
Colombia,97846,3334,39954
Comoros,303,7,200
Costa Rica,3511,15,1394
Croatia,2777,107,2155
Cuba,2344,86,2211
Curaçao,23,1,19
Cyprus,108,4,104
Czech Rep.,11954,349,6457
Côte d'Ivoire,9499,68,3996
Dem. Rep. Congo,7039,170,1426
Denmark,12968,605,11512
Djibouti,4680,53,4433
Dominica,18,0,18
Dominican Rep.,33387,754,17580
Ecuador,56342,4527,5900
Egypt,68311,2953,18460
El Salvador,6736,182,3770
Eq. Guinea,2535,32,515
Eritrea,199,0,53
Estonia,1989,69,1829
Ethiopia,5846,103,2430
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,18
Finland,7242,328,6600
France,164801,29843,76274
French Polynesia,60,0,60
Gabon,5433,42,2420
Gaza Strip,72,42,2420
Georgia,928,15,791
Germany,194259,8973,179057
Ghana,17741,112,13268
Gibraltar,177,0,176
Greece,3411,191,1374
Greenland,13,0,13
Grenada,23,0,23
Guadeloupe,145,10,68
Guam,257,5,179
Guatemala,18096,773,3170
Guernsey,252,13,238
Guinea,5371,31,4296
Guinea-Bissau,1676,24,317
Guyana,245,12,114
Haiti,5933,105,839
Honduras,19558,497,1961
Hungary,4155,585,2692
Iceland,1847,10,1818
India,566840,16893,334821
Indonesia,56385,2876,24806
Iran,227662,10817,188758
Iraq,49109,1943,24760
Ireland,25473,1736,23349
Isle of Man,336,24,312
Israel,25392,320,17218
Italy,240578,34767,190248
Jamaica,702,10,552
Japan,18593,972,16108
Jersey,319,31,16108
Jordan,1130,9,867
Kazakhstan,21819,188,13008
Kenya,6366,148,2039
Korea,12850,282,11537
Kosovo,2878,51,1425
Kuwait,46195,354,37030
Kyrgyzstan,5296,57,2370
