Country_Region,Confirmed,Deaths,Recovered
Australia,15,0,0
Belgium,1,0,0
Cambodia,1,0,0
Canada,8,0,0
China,74280,2006,13818
Egypt,1,0,13818
Finland,1,0,13818
France,12,1,7
Germany,16,0,7
India,3,0,3
Iran,2,2,3
Italy,3,0,3
Japan,85,1,20
Korea,51,0,12
Macao SAR,10,1,20
Malaysia,22,0,11
Nepal,1,0,11
Philippines,3,1,11
Russia,2,0,11
Singapore,84,0,29
Spain,3,1,12
Sri Lanka,1,0,12
Sweden,1,0,12
Thailand,35,0,2
United Arab Emirates,9,0,2
United Kingdom,9,0,2
United States,24,2,3
Vietnam,16,0,9
台湾,24,1,2
香港,65,1,2
