Country_Region,Confirmed,Deaths,Recovered
Afghanistan,7653,178,801
Albania,948,31,727
Algeria,7201,555,3625
American Samoa,0,0,3625
Andorra,761,51,624
Angola,50,3,17
Anguilla,3,0,3
Antigua and Barbuda,24,3,11
Argentina,8358,382,2612
Armenia,5041,64,2019
Aruba,101,3,93
Australia,7060,99,6395
Austria,16201,629,14614
Azerbaijan,3387,40,2055
Bahamas,96,11,42
Bahrain,7184,12,2931
Bangladesh,23870,349,4585
Barbados,89,7,68
Belarus,30572,171,10130
Belgium,55559,9080,14657
Belize,18,2,16
Benin,343,2,83
Bermuda,125,9,77
Bhutan,21,0,5
Bolivia,4263,174,493
Bonaire,2,0,2
Bosnia and Herz.,2304,133,1464
Botswana,25,1,17
Brazil,254220,16792,100459
British Virgin Islands,8,1,6
Brunei,141,1,136
Bulgaria,2235,110,612
Burkina Faso,800,51,652
Burundi,42,1,20
Cambodia,122,0,122
Cameroon,3529,140,1567
Canada,78072,5842,39238
Cape Verde,338,2,67
Cayman Islands,106,1,55
Central African Rep.,346,0,13
Chad,519,53,117
Chile,46059,478,20165
China,82954,4634,78238
Colombia,16295,592,3903
Comoros,11,1,3
Costa Rica,866,10,575
Croatia,2228,95,1946
Cuba,1881,79,1505
Curaçao,16,1,14
Cyprus,917,24,104
Czech Rep.,8586,302,5641
Côte d'Ivoire,2119,28,1040
Dem. Rep. Congo,1537,61,272
Denmark,11166,548,9301
Djibouti,1518,7,1018
Dominica,16,0,15
Dominican Rep.,13223,441,6613
Ecuador,33582,2799,3433
Egypt,12764,645,3440
El Salvador,1498,30,474
Eq. Guinea,719,7,22
Eritrea,39,0,38
Estonia,1784,64,938
Ethiopia,352,5,116
Falkland Is.,13,0,13
Faroe Is.,187,0,187
Fiji,18,0,15
Finland,6467,300,5000
France,142903,28239,61728
French Polynesia,60,0,59
Gabon,1432,11,301
Gaza Strip,20,11,301
Georgia,701,12,432
Germany,174697,7935,154600
Ghana,5975,29,1754
Gibraltar,148,0,145
Greece,2836,165,1374
Greenland,11,0,11
Grenada,22,0,14
Guadeloupe,145,10,68
Guam,159,5,128
Guatemala,1912,35,138
Guernsey,252,13,234
Guinea,2796,16,1263
Guinea-Bissau,1032,4,38
Guyana,124,10,45
Haiti,533,21,21
Honduras,2646,142,319
Hungary,3535,462,1400
Iceland,1802,10,1786
India,96169,3029,36824
Indonesia,18010,1191,4324
Iran,122492,7057,95661
Iraq,3554,127,2310
Ireland,24200,1547,19470
Isle of Man,335,24,285
Israel,16643,276,13253
Italy,225886,32007,127326
Jamaica,520,9,127
Japan,16365,763,11415
Jersey,303,27,243
Jordan,629,9,413
Kazakhstan,6440,35,3469
Kenya,912,50,336
Korea,11078,263,9904
Kosovo,988,29,691
Kuwait,15691,118,4339
